TrueCount,H17-2deck-30pen,H17-2deck-35pen,H17-2deck-40pen,H17-2deck-45pen,H17-2deck-50pen,H17-2deck-55pen,H17-2deck-60pen,H17-2deck-65pen,H17-2deck-70pen,H17-2deck-75pen,H17-2deck-80pen,H17-6deck-30pen,H17-6deck-35pen,H17-6deck-40pen,H17-6deck-45pen,H17-6deck-50pen,H17-6deck-55pen,H17-6deck-60pen,H17-6deck-65pen,H17-6deck-70pen,H17-6deck-75pen,H17-6deck-80pen,H17-8deck-30pen,H17-8deck-35pen,H17-8deck-40pen,H17-8deck-45pen,H17-8deck-50pen,H17-8deck-55pen,H17-8deck-60pen,H17-8deck-65pen,H17-8deck-70pen,H17-8deck-75pen,H17-8deck-80pen,S17-2deck-30pen,S17-2deck-35pen,S17-2deck-40pen,S17-2deck-45pen,S17-2deck-50pen,S17-2deck-55pen,S17-2deck-60pen,S17-2deck-65pen,S17-2deck-70pen,S17-2deck-75pen,S17-2deck-80pen-EqualBet,S17-6deck-30pen,S17-6deck-35pen,S17-6deck-40pen,S17-6deck-45pen,S17-6deck-50pen,S17-6deck-55pen,S17-6deck-60pen,S17-6deck-65pen,S17-6deck-70pen,S17-6deck-75pen,S17-6deck-80pen,S17-8deck-30pen,S17-8deck-35pen,S17-8deck-40pen,S17-8deck-45pen,S17-8deck-50pen,S17-8deck-55pen,S17-8deck-60pen,S17-8deck-65pen,S17-8deck-70pen,S17-8deck-75pen,S17-8deck-80pen
14.5,1,137,819,7814,26150,96079,187888,387462,801635,1180894,1726896,0,0,0,0,0,10,84,825,4717,21239,80309,0,0,0,0,0,0,2,42,625,4489,23939,2,139,893,7792,26090,96356,189239,388933,807296,1183440,1731887,0,0,0,0,1,25,289,2494,14140,63297,241508,0,0,0,0,0,0,11,141,1814,13338,71738
15.0,1,42,593,3358,10992,51050,142795,296279,453535,1062514,2370860,0,0,0,0,0,4,54,376,2932,15406,59686,0,0,0,0,0,0,0,29,289,2425,16508,0,49,594,3348,10802,51926,143275,297703,455905,1069541,2381160,0,0,0,0,0,9,103,1071,8966,46152,181510,0,0,0,0,0,0,2,53,812,7010,49404
15.5,0,28,275,1300,9360,42953,103185,252643,402949,990175,992765,0,0,0,0,0,0,17,183,1634,8177,43656,0,0,0,0,0,0,0,11,168,1339,11200,0,23,275,1396,9552,43176,104160,255447,405304,995466,995697,0,0,0,0,0,1,72,536,4761,24455,131773,0,0,0,0,0,0,0,29,446,4058,33205
16.0,0,13,81,1325,4545,15996,78998,131431,367538,588937,1444765,0,0,0,0,0,0,10,85,874,5301,25525,0,0,0,0,0,0,0,4,63,710,6603,1,10,94,1385,4598,15852,79594,132174,369967,590598,1451626,0,0,0,0,0,1,29,255,2578,15766,76996,0,0,0,0,0,0,0,11,207,2094,19727
16.5,0,0,86,448,4336,27648,42433,123039,350376,562979,1380928,0,0,0,0,0,0,5,44,571,4138,23035,0,0,0,0,0,0,0,4,29,426,4309,0,2,102,479,4595,27278,42352,122789,352625,566498,1388212,0,0,0,0,0,0,4,169,1629,11958,68520,0,0,0,0,0,0,0,6,94,1196,12330
17.0,0,3,35,296,921,5979,28248,106515,188679,325716,325448,0,0,0,0,0,0,1,18,305,1962,13089,0,0,0,0,0,0,0,2,9,210,2348,0,0,20,304,921,5899,28584,106616,189263,326136,328424,0,0,0,0,0,0,0,46,792,6007,39474,0,0,0,0,0,0,0,1,32,569,6989
17.5,0,0,20,162,1736,11522,40731,67442,193850,526366,1307060,0,0,0,0,0,0,0,9,149,1118,9864,0,0,0,0,0,0,0,0,5,120,1684,0,2,22,170,1698,11825,40927,67728,195083,530537,1313350,0,0,0,0,0,0,1,28,431,3538,29635,0,0,0,0,0,0,0,0,11,260,5111
18.0,0,0,6,122,388,2448,12804,65572,186789,308176,795820,0,0,0,0,0,0,0,11,68,750,7073,0,0,0,0,0,0,0,0,0,62,716,0,2,8,109,433,2499,12767,66585,188378,307927,799034,0,0,0,0,0,0,0,9,200,2408,20999,0,0,0,0,0,0,0,0,5,176,2207
18.5,0,0,4,35,546,3149,13230,50249,92763,278510,461223,0,0,0,0,0,0,0,4,38,399,3998,0,0,0,0,0,0,0,0,0,37,612,0,0,2,23,517,3216,13267,50492,92935,279992,462902,0,0,0,0,0,0,0,11,140,1248,11980,0,0,0,0,0,0,0,0,2,74,1751
19.0,0,0,1,33,138,2381,7173,25496,88246,155958,435076,0,0,0,0,0,0,0,0,23,261,2897,0,0,0,0,0,0,0,0,0,12,278,0,1,0,37,173,2413,7000,25246,88987,157067,437066,0,0,0,0,0,0,0,3,69,766,8628,0,0,0,0,0,0,0,0,4,38,865
19.5,0,0,0,19,192,961,5335,23000,82572,252650,422252,0,0,0,0,0,0,0,0,11,165,1566,0,0,0,0,0,0,0,0,0,13,152,0,0,0,19,197,1027,5338,22971,83587,254945,422936,0,0,0,0,0,0,0,1,45,492,4525,0,0,0,0,0,0,0,0,0,18,486
20.0,0,0,0,3,68,1169,5286,11037,42203,77439,440486,0,0,0,0,0,0,0,1,5,78,1171,0,0,0,0,0,0,0,0,0,6,90,0,0,0,3,49,1158,5324,11196,42054,77921,442522,0,0,0,0,0,0,0,0,12,200,3460,0,0,0,0,0,0,0,0,0,9,336
20.5,0,0,0,0,42,326,2052,9802,28704,86971,243984,0,0,0,0,0,0,0,0,2,41,850,0,0,0,0,0,0,0,0,0,3,60,0,0,0,2,33,315,2103,10133,29073,86737,244334,0,0,0,0,0,0,0,0,11,146,2298,0,0,0,0,0,0,0,0,0,4,164
21.0,0,0,0,1,26,401,2036,9788,36925,123517,217174,0,0,0,0,0,0,0,0,0,13,432,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,24,437,2131,9794,37363,123943,217389,0,0,0,0,0,0,0,0,1,101,1288,0,0,0,0,0,0,0,0,0,3,88
21.5,0,0,0,0,13,103,822,4304,18292,48684,278930,0,0,0,0,0,0,0,0,1,19,329,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,108,792,4505,18231,48197,280231,0,0,0,0,0,0,0,0,3,41,931,0,0,0,0,0,0,0,0,0,0,53
22.0,0,0,0,0,6,121,745,4060,12368,28753,77846,0,0,0,0,0,0,0,0,0,11,148,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,91,797,4046,12423,28725,77907,0,0,0,0,0,0,0,0,0,34,396,0,0,0,0,0,0,0,0,0,0,22
22.5,0,0,0,0,2,56,694,3644,8010,49822,260624,0,0,0,0,0,0,0,0,0,6,137,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,33,721,3741,8349,49911,262093,0,0,0,0,0,0,0,0,0,17,358,0,0,0,0,0,0,0,0,0,1,10
23.0,0,0,0,0,1,60,269,707,13950,38181,83474,0,0,0,0,0,0,0,0,0,1,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,311,751,14054,38375,84040,0,0,0,0,0,0,0,0,0,11,240,0,0,0,0,0,0,0,0,0,0,12
23.5,0,0,0,0,1,14,243,1440,4950,25236,94239,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,19,222,1537,4942,25237,94932,0,0,0,0,0,0,0,0,0,5,88,0,0,0,0,0,0,0,0,0,0,1
24.0,0,0,0,0,0,10,60,1329,3013,14902,76330,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,7,71,1413,3060,14784,76370,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,0,2
24.5,0,0,0,0,0,9,29,473,5776,12094,11992,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,507,5841,12205,12240,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0
25.0,0,0,0,0,0,2,94,80,1435,20202,136690,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,91,1389,20281,137257,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0
25.5,0,0,0,0,0,4,23,460,1177,1110,1120,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,481,1102,1083,1137,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
26.0,0,0,0,0,0,3,24,201,2065,9391,65543,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,174,2148,9407,66009,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
26.5,0,0,0,0,0,1,14,155,355,361,385,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,171,364,368,398,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
27.0,0,0,0,0,0,1,8,14,522,7672,56099,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,509,7756,55923,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
27.5,0,0,0,0,0,0,1,36,708,1619,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,733,1645,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,0,0,0,0,0,0,0,65,104,1906,11888,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,85,1807,11882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.5,0,0,0,0,0,0,4,23,179,1292,13099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,189,1253,13414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,0,0,0,0,0,0,1,6,226,1640,4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198,1659,4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5,0,0,0,0,0,0,0,10,20,945,16320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,880,16374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,0,0,0,0,0,0,0,8,43,153,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,170,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,0,0,0,0,0,0,0,1,22,259,6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,265,6988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,0,0,0,0,0,0,0,4,42,596,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,652,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5,0,0,0,0,0,0,0,0,11,234,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,207,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,0,0,0,0,0,0,0,0,7,39,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,0,0,0,0,0,0,0,1,9,242,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,216,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,0,0,0,0,0,0,0,0,6,28,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,0,0,0,0,0,0,0,0,2,55,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,73,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,0,0,0,0,0,0,0,0,5,28,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.5,0,0,0,0,0,0,0,1,1,45,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,0,0,0,0,0,0,0,0,0,16,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,0,0,0,0,0,0,0,0,0,2,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.5,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,0,0,0,0,0,0,0,0,0,2,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.5,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.5,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.5,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,961944352,1102639751,1243388264,1384077191,1524634614,1693116415,1833658541,1974219840,2114767655,2255330206,2424037247,901907635,1051704505,1192164815,1342024700,1482515157,1632410165,1782353299,1922936458,2072949651,2213621258,2363711082,1192213258,1388841872,1585462762,1782157474,1969463816,2166204761,2362968602,2559776018,2756649276,2944184673,3141145265,965478301,1106622893,1247881680,1389069183,1530194318,1699373113,1840470394,1981587301,2122659703,2263815016,2433162858,2715951644,3167108538,3590118504,4041434027,4464577740,4916068182,5367637162,5791087566,6242839477,6666514716,7118563358,3590282225,4182470219,4774717061,5366987365,5931156607,6523687611,7116317922,7709025990,8301946645,8866747860,9459948316
