TrueCount,H17-2deck-30pen,H17-2deck-35pen,H17-2deck-40pen,H17-2deck-45pen,H17-2deck-50pen,H17-2deck-55pen,H17-2deck-60pen,H17-2deck-65pen,H17-2deck-70pen,H17-2deck-75pen,H17-2deck-80pen,H17-6deck-30pen,H17-6deck-35pen,H17-6deck-40pen,H17-6deck-45pen,H17-6deck-50pen,H17-6deck-55pen,H17-6deck-60pen,H17-6deck-65pen,H17-6deck-70pen,H17-6deck-75pen,H17-6deck-80pen,H17-8deck-30pen,H17-8deck-35pen,H17-8deck-40pen,H17-8deck-45pen,H17-8deck-50pen,H17-8deck-55pen,H17-8deck-60pen,H17-8deck-65pen,H17-8deck-70pen,H17-8deck-75pen,H17-8deck-80pen,S17-2deck-30pen,S17-2deck-35pen,S17-2deck-40pen,S17-2deck-45pen,S17-2deck-50pen,S17-2deck-55pen,S17-2deck-60pen,S17-2deck-65pen,S17-2deck-70pen,S17-2deck-75pen,S17-2deck-80pen,S17-6deck-30pen,S17-6deck-35pen,S17-6deck-40pen,S17-6deck-45pen,S17-6deck-50pen,S17-6deck-55pen,S17-6deck-60pen,S17-6deck-65pen,S17-6deck-70pen,S17-6deck-75pen,S17-6deck-80pen,S17-8deck-30pen,S17-8deck-35pen,S17-8deck-40pen,S17-8deck-45pen,S17-8deck-50pen,S17-8deck-55pen,S17-8deck-60pen,S17-8deck-65pen,S17-8deck-70pen,S17-8deck-75pen,S17-8deck-80pen
9.5,19884560,21962768,23096974,23531566,23698660,23714805,23717683,23717324,23721167,23710387,23713291,23275247,24324478,24469109,24474870,24487793,24485567,24487734,24481180,24476875,24484639,24478783,31980531,32876239,32947728,32940189,32945929,32946012,32946182,32952412,32939776,32954397,32942814,19948034,22022250,23157839,23596433,23753672,23776952,23769839,23764721,23773246,23780271,23780549,70100637,73286666,73712708,73741470,73741533,73744181,73734496,73734422,73732684,73757458,73744265,96314483,99003263,99219124,99232989,99226803,99210358,99233054,99230470,99225711,99228198,99213815
10.0,18132263,20227618,21774950,22325822,22543609,22601613,22609904,22606237,22606612,22613214,22611538,22853161,24200808,24397894,24409772,24423681,24427428,24433567,24418532,24425927,24421685,24433718,31723586,32965527,33063354,33065001,33079160,33054217,33067372,33058253,33076175,33056725,33063337,18349684,20455936,21985721,22550690,22753482,22817218,22828958,22831828,22826769,22818355,22824445,68839742,72890395,73507697,73561222,73572215,73577218,73554478,73568172,73567217,73547546,73559291,95509345,99262228,99574507,99608768,99591592,99600288,99607076,99610494,99617822,99598786,99594390
10.5,17779413,20529148,21625658,21973293,22101905,22132044,22129666,22131480,22130664,22141304,22126191,21547714,23396981,23645178,23670196,23674116,23684594,23673639,23674261,23678892,23681710,23685272,29838086,31550740,31687322,31699269,31704206,31709938,31702763,31706151,31703092,31698918,31705572,17910728,20676780,21777555,22127545,22250598,22277786,22290184,22286406,22285776,22290266,22289479,64934224,70445402,71236149,71315426,71302350,71324682,71308772,71324402,71305020,71325356,71325072,89872985,95025988,95452952,95488292,95480202,95479541,95475266,95482148,95469034,95481642,95467410
11.0,17064597,19682013,21225057,21912374,22180265,22266590,22282800,22276820,22270890,22281242,22279404,20940630,23050233,23416324,23444410,23447585,23445251,23449444,23443156,23445787,23446649,23450302,28752696,30955011,31199602,31203518,31197410,31210508,31212294,31203558,31204771,31208439,31203024,17069447,19669485,21214505,21908527,22177775,22264363,22267597,22263971,22268928,22270073,22264939,63042515,69409831,70490913,70611581,70606851,70612512,70618265,70614653,70597511,70615220,70610114,86596945,93254349,93948900,93984007,93989861,94002423,93995087,93987137,93981156,93982012,93985070
11.5,15915112,19460714,20962618,21923313,22083369,22124866,22138066,22134882,22141842,22139830,22142011,19578600,22276049,22741272,22780447,22798314,22783657,22795323,22795836,22789292,22787456,22798005,27318636,30226147,30555652,30578076,30579460,30586033,30576744,30578992,30575505,30576068,30587622,15891505,19446417,20960045,21910641,22071827,22119392,22134691,22126277,22136417,22125744,22135301,58968044,67118461,68491505,68635976,68650109,68654063,68654889,68654111,68638552,68657932,68641890,82258734,91015576,92046110,92106310,92099151,92102027,92095465,92101590,92084926,92106963,92095944
12.0,17082605,19541806,21121721,21677889,22026576,22145630,22156562,22156474,22153660,22151157,22155209,18653963,21732784,22341511,22403161,22410163,22412117,22406874,22413551,22411035,22419092,22412510,25785028,29474800,29947453,29958531,29965362,29959603,29971878,29975530,29972801,29966659,29967895,17207470,19682246,21272537,21845035,22178968,22290374,22310577,22311626,22315001,22310483,22311637,56181089,65456452,67262228,67481006,67487571,67472318,67494232,67502606,67476856,67486074,67505308,77709981,88785841,90190159,90247107,90271936,90252589,90264900,90258298,90268036,90254086,90269283
12.5,13733472,16863954,18767963,19633297,19839484,19914235,19929218,19933541,19934977,19928382,19927827,17122651,20741070,21553040,21656427,21653357,21650467,21656028,21648160,21653437,21662599,21655597,24216428,28703461,29326874,29368522,29366288,29369047,29377514,29375670,29368824,29371824,29363508,13858476,16971615,18872192,19747352,19957162,20007749,20035541,20044779,20034176,20047412,20036832,51585045,62457912,64930706,65218303,65223499,65216226,65215238,65213809,65216055,65235434,65222515,72924047,86470658,88351556,88469470,88467926,88462546,88471957,88460146,88465437,88456435,88470236
13.0,12664793,16835355,19365194,20331092,20889888,20970958,20990103,20988624,20982936,20989946,20987896,16115476,20528244,21438388,21574572,21585019,21582038,21578426,21587131,21577766,21584992,21589556,22251488,27739962,28632799,28687608,28686281,28695835,28681211,28685915,28689540,28686997,28688792,12706934,16892188,19432959,20396274,20960177,21050184,21046849,21059105,21061486,21048876,21054688,48510902,61846562,64589558,64977148,65000480,65007501,64993381,65019033,65005235,65020737,65008801,67004914,83557314,86222929,86393776,86402230,86408785,86411681,86412056,86414508,86397445,86408812
13.5,13579412,16811350,18215353,19396371,19837433,19962242,19978351,19979982,19981133,19987988,19983422,14721425,19477828,20745258,20917475,20920161,20916597,20929571,20934643,20923646,20931487,20921661,20773776,27058229,28246123,28323542,28311601,28319680,28325488,28325917,28331030,28320476,28321625,13621839,16855387,18261963,19441737,19892878,20016672,20031537,20027611,20038479,20033702,20034737,44327302,58671452,62446351,62998185,63031545,63015810,63010432,63028492,63029442,63014996,63031185,62573330,81474771,85049858,85301752,85309678,85292626,85312899,85298390,85306245,85309507,85306781
14.0,12560750,15759705,18785025,19488301,19852412,20009893,20030436,20036773,20027374,20029381,20026123,13713217,19026888,20494907,20736394,20746453,20748194,20746355,20747647,20745634,20741292,20747643,18571990,26128066,27585440,27701742,27702308,27706367,27701106,27697292,27691235,27705023,27711337,12667913,15870968,18897156,19609374,19967771,20129775,20139801,20140698,20150784,20133621,20151335,41304099,57298581,61761390,62426667,62478730,62460949,62472146,62479483,62475611,62485438,62481478,55909586,78694311,83051558,83423941,83424297,83419259,83420417,83430318,83426816,83439699,83437816
14.5,9019495,13674249,16128504,17927918,18487768,18639864,18670319,18672660,18670206,18670917,18671942,11926268,17773390,19647169,19954627,19987537,19970097,19983524,19975890,19976672,19977316,19976358,16412877,24711250,26750172,26914630,26928984,26923833,26914889,26928711,26929552,26925129,26930828,9045443,13721086,16190350,17991025,18542640,18701165,18738976,18730977,18726286,18730950,18733479,35927957,53506404,59161430,60116731,60164829,60164631,60165256,60170596,60182851,60161778,60167674,49446077,74419166,80577022,81077252,81099384,81085664,81112498,81097730,81099296,81088404,81105172
15.0,10876700,14404364,16809600,18226695,18665391,18873432,18880706,18890342,18891236,18895417,18887025,10892125,17454250,19555344,19921304,19952123,19952116,19946857,19949262,19947622,19948521,19945839,14570487,23934515,26386864,26621032,26619425,26627995,26623876,26625457,26632282,26626406,26631968,10946693,14473924,16896608,18302663,18747130,18955517,18971887,18973702,18988510,18979687,18974193,32811605,52595334,58906917,59997577,60078322,60090776,60087469,60078044,60078080,60085005,60086756,43902264,72113099,79472253,80169695,80202017,80215532,80208890,80200017,80191808,80195849,80206907
15.5,10945096,14479406,17102436,18171731,18845716,19038624,19054769,19073754,19063963,19065272,19066474,9486858,16476102,18939546,19460544,19507352,19510915,19502944,19497254,19497045,19509689,19502723,12742427,22825977,25823279,26136485,26150785,26146358,26149686,26147972,26145777,26141148,26151917,10991054,14519779,17164332,18219786,18913403,19110240,19125963,19124349,19137928,19128390,19126589,28555019,49621719,57055659,58635136,58722604,58738337,58742868,58742600,58729532,58737947,58741142,38373920,68772185,77774829,78710759,78745054,78751052,78752765,78741905,78756743,78764664,78755338
16.0,7585804,12520018,14408415,16663386,17206549,17410758,17459510,17459800,17459865,17456134,17459195,8294835,15365467,18286589,18889280,18938553,18942457,18942162,18946325,18939560,18942651,18937638,10792618,21148646,24920929,25341172,25361149,25356579,25351841,25362845,25351971,25360974,25358192,7627129,12595505,14475759,16737249,17275037,17482679,17531463,17531680,17544070,17540706,17540310,24978769,46280973,55086299,56885146,57043664,57038670,57042523,57046792,57059614,57043322,57056472,32502056,63707473,75059858,76313782,76373357,76355375,76369050,76355248,76367455,76371511,76367323
16.5,8483694,12127066,16026183,17126231,18289337,18596451,18614861,18613607,18620362,18615498,18623882,7312330,14604323,18103334,18856799,18925341,18918352,18931653,18926076,18919490,18926431,18924379,9084557,20384950,24825390,25415070,25441846,25446576,25431948,25436800,25453039,25444506,25441562,8498244,12167718,16093891,17194491,18347240,18657240,18670536,18693943,18692679,18681601,18683674,22029544,44003185,54532424,56792914,57015682,57003213,57003305,57015372,56993977,56997966,57007963,27357824,61378522,74809047,76548160,76607087,76633951,76624544,76626330,76628430,76620978,76611437
17.0,6956409,10675653,13749381,15777892,16074845,16330488,16368796,16373603,16377976,16379769,16375176,5663961,13069504,17128062,18188989,18269517,18279447,18277442,18278841,18286676,18277655,18267933,7364279,18471218,23420921,24145691,24197661,24186206,24187971,24184791,24182384,24197484,24188211,7000776,10716025,13808853,15836212,16131568,16389204,16441795,16447008,16437187,16446000,16440786,17058849,39391049,51588326,54761015,55030385,55041407,55056813,55039690,55046656,55041730,55041785,22183168,55632496,70526090,72752241,72838188,72849145,72849321,72849886,72844027,72853353,72841405
17.5,5766739,10736881,13805585,15925378,17298216,17696437,17752887,17762018,17759600,17758618,17744933,5470496,13345505,17053507,18135564,18244368,18250466,18252444,18254583,18256765,18253635,18251820,6217299,17291368,23612828,24571818,24621189,24629304,24621436,24621682,24623919,24620118,24610535,5780174,10790245,13865885,15987535,17362017,17760583,17821210,17823257,17817008,17824401,17825746,16478860,40167654,51368871,54617711,54978480,54968667,54990991,54982651,54973808,54980070,54986624,18729152,52081287,71092772,73992763,74144932,74160099,74143974,74146346,74152288,74166040,74167412
18.0,7042009,10663953,15030972,17126827,18008671,18324408,18377422,18392291,18397032,18400585,18395266,4108430,11373684,16224157,17569673,17718581,17731190,17720176,17723041,17730914,17729714,17724258,4522033,15875125,22497733,23825116,23897271,23890409,23894476,23904201,23902648,23903604,23888381,7085134,10709239,15108566,17210543,18089678,18412888,18476437,18483018,18481492,18483550,18484905,12365696,34269364,48853700,52928831,53370719,53381483,53379538,53386021,53395826,53378065,53389380,13638791,47835021,67776414,71752766,71975984,71989441,71966902,71979725,71970681,71995793,71983752
18.5,5905263,9635288,13000724,14614294,15696571,16112515,16164984,16173157,16172719,16163521,16175603,3445923,10503947,15558702,17246120,17422356,17440662,17436148,17430591,17434704,17432389,17437702,3800335,14170610,21583953,23148793,23253194,23257646,23254557,23255807,23252965,23252510,23258586,5923607,9649636,13031466,14660273,15746115,16160918,16218982,16221883,16223204,16221617,16219137,10386348,31631209,46869657,51939123,52468781,52502170,52516553,52522418,52504257,52508525,52504212,11455702,42702785,65025721,69732448,70022678,70054613,70037109,70037866,70060017,70029858,70044457
19.0,4766615,9529932,12935757,15254391,16270836,16742308,16827883,16835567,16840695,16845664,16834884,2776116,9511662,14928341,16908069,17154044,17165032,17174539,17167818,17161174,17164874,17162252,2752969,12637827,20804566,22777632,22925286,22929041,22924462,22918711,22928247,22934378,22927077,4786999,9599361,13013584,15331153,16351039,16811408,16910658,16913227,16922782,16920095,16922533,8371585,28656732,44963781,50939503,51668045,51708484,51696621,51704928,51702550,51705054,51706880,8292124,38069762,62661119,68605458,69050196,69036417,69046452,69057403,69045593,69050686,69042510
19.5,4132773,7562859,11160358,14594481,15847136,16179786,16258906,16257817,16255388,16270512,16258141,2100169,8581876,14267207,16494917,16784233,16806039,16806747,16804613,16801995,16814906,16806364,2039752,11016568,19995001,22429198,22601426,22604436,22601612,22611556,22599721,22604964,22607659,4128590,7569016,11190450,14634352,15899915,16226863,16306745,16314092,16299663,16315941,16308244,6322609,25864157,42974388,49657506,50554709,50621044,50621049,50631713,50617090,50620220,50602400,6145335,33172337,60225628,67536163,68078902,68082038,68087504,68084384,68074453,68090246,68092402
20.0,3538558,8098250,11592625,13545143,15127808,15881158,15948955,15961807,15958083,15952219,15958655,1701216,7556132,13531790,16074290,16474458,16493222,16489815,16488858,16493928,16496281,16496082,1512309,9595335,19014584,21845694,22109481,22110001,22108247,22111638,22115299,22111366,22102710,3550481,8139771,11663792,13624144,15207263,15969373,16019686,16037297,16039355,16026914,16025302,5119060,22764820,40779935,48407801,49608553,49669558,49685777,49678751,49673720,49674725,49676822,4564936,28903338,57259760,65812881,66576410,66594977,66599848,66613714,66596812,66600560,66601906
20.5,3641269,6987892,10470127,13090025,14104717,14518947,14631093,14641632,14647628,14643828,14643983,1193281,6539307,13125318,16184304,16656943,16696746,16698905,16693406,16691667,16693812,16692916,1055703,8275399,17737685,21063147,21374132,21380971,21373584,21379945,21382561,21379075,21377943,3669335,7030233,10529943,13168220,14188747,14589988,14702513,14725684,14726596,14720366,14721999,3590023,19697104,39538889,48725103,50179437,50277647,50280425,50286197,50280803,50270741,50286174,3178071,24912376,53404483,63442849,64364659,64392952,64383532,64391709,64393838,64391986,64387871
21.0,3126061,7290924,10855621,13804866,15594174,16505815,16598669,16610866,16613482,16612544,16612403,955239,5737020,11794953,15065389,15620687,15664354,15661831,15661128,15653488,15651623,15657334,756930,7020250,17267557,21323750,21768012,21785509,21783109,21787434,21785395,21792960,21789670,3127147,7302740,10873684,13841216,15636251,16558661,16643227,16658844,16658233,16669451,16656131,2870727,17273085,35516597,45380244,47045738,47171080,47163889,47152035,47181249,47148088,47152812,2285626,21157746,52018335,64207026,65593024,65623096,65616398,65624192,65620038,65629488,65618700
21.5,2379079,5335798,10153621,13104616,14889072,15383246,15534827,15569212,15570506,15564049,15577532,728779,4966849,11255176,14849138,15565449,15616057,15617706,15619440,15619446,15623776,15610305,498423,5858313,15805091,20489065,21043346,21067414,21065446,21053370,21063508,21065817,21057228,2390266,5368061,10203927,13167378,14950602,15450522,15603770,15628561,15635010,15625734,15622238,2197595,14964932,33903582,44722880,46864160,47022557,47038647,47044765,47037740,47038600,47037471,1505436,17641874,47603200,61713433,63380044,63445239,63455264,63435196,63432598,63453449,63447201
22.0,2710118,5695521,8103847,11350835,12744610,13595284,13722680,13745832,13742261,13746273,13743205,481157,4183943,10659460,14928355,15770071,15842111,15847174,15834549,15835864,15836541,15843353,325413,4625008,14439262,19568099,20263727,20301597,20300924,20296108,20297226,20289422,20293913,2711322,5719855,8118278,11389225,12784445,13654658,13775282,13801003,13790228,13796684,13797927,1454247,12609488,32105142,44959513,47474140,47694739,47709476,47693082,47697647,47705808,47683238,984599,13927737,43493085,58948215,61047924,61142928,61130695,61123139,61132848,61130897,61127891
22.5,1579442,5131134,8622703,11782358,13782277,14398790,14643425,14646798,14654208,14651646,14652630,372756,3609114,9517637,13638100,14562250,14654910,14651307,14656851,14656324,14651080,14648521,220437,3827410,13591215,19463714,20372227,20415373,20408282,20417403,20422147,20409024,20414528,1584354,5138116,8654134,11840803,13844506,14465082,14697563,14707028,14710227,14716687,14713630,1123671,10863987,28660933,41054478,43855604,44122033,44140110,44120336,44135110,44122807,44135281,666766,11531056,40943896,58636700,61367455,61470610,61479181,61485479,61470686,61483973,61485226
23.0,1966898,4465047,9196409,11373661,13764877,14988643,15149531,15174904,15179693,15180501,15179154,240871,2956506,8892212,13750031,15017831,15126821,15128806,15135358,15137998,15133827,15134450,137182,3153595,12570378,19029699,20132723,20185677,20189977,20186615,20190183,20194813,20188499,1961773,4475033,9217762,11406112,13785392,15028157,15194718,15227140,15221403,15221456,15219408,726051,8904010,26802424,41422596,45232591,45569910,45579080,45578527,45572905,45578397,45584865,414095,9495085,37860648,57298492,60622644,60809102,60796207,60803400,60795523,60808531,60787466
23.5,1601817,4155937,7527435,10816383,13141843,13873685,14173301,14200828,14207378,14202738,14203396,180169,2415858,8078991,13210430,14534210,14682711,14693614,14688687,14686451,14686979,14688945,81473,2350734,11197776,18222564,19608409,19677083,19677736,19687233,19674647,19685582,19682427,1612119,4169070,7566159,10877164,13218004,13951883,14251002,14278829,14281138,14277896,14282679,542988,7274948,24348754,39768498,43780369,44232651,44252943,44242921,44246892,44244239,44233249,247340,7073759,33737532,54881786,59047140,59258989,59275857,59273418,59275429,59249271,59269575
24.0,1219156,4092018,7392327,10683800,12309285,13524089,13601990,13659828,13658070,13661279,13656902,115596,1954208,7506090,12906104,14446302,14623510,14630320,14627657,14627643,14626746,14620205,50381,1827178,9712996,17447187,19039569,19141903,19138324,19139129,19150849,19147056,19135590,1217892,4101504,7427616,10727748,12357115,13576743,13654481,13713316,13708717,13711321,13708229,347638,5887927,22618098,38862516,43520331,44039416,44058608,44056139,44053648,44063423,44059162,152218,5502818,29269011,52557326,57354995,57641633,57660881,57662657,57674279,57651912,57662497
24.5,1158579,3184939,5415161,10104178,12637743,13722093,13850080,13897827,13892715,13899981,13895712,75898,1566268,6290284,12057888,13923274,14161890,14164039,14167238,14156826,14163392,14168832,26246,1315701,8720037,16832374,18922040,19057402,19056462,19056934,19055229,19055153,19063220,1157296,3193477,5433010,10130462,12676990,13771792,13907269,13946071,13951485,13942710,13954684,229386,4716855,18955069,36316783,41953649,42630756,42651705,42672159,42663577,42663522,42655373,78842,3963679,26257385,50688157,56983527,57407039,57397813,57394030,57380459,57398613,57401301
25.0,737171,2810179,8094172,11517819,13297796,14693844,15073549,15072454,15070738,15066356,15067082,46017,1233766,6176030,11330424,13602819,13866012,13873064,13877265,13879114,13881915,13882488,17759,1088556,7922537,16352635,18563319,18742588,18742413,18737396,18739669,18730984,18736570,733667,2811841,8126424,11576747,13354083,14743074,15128626,15132378,15127237,15129535,15125246,139517,3717249,18601233,34128138,40978949,41768899,41792808,41803078,41796292,41804881,41795468,54160,3271174,23851221,49260282,55903531,56428119,56439259,56448303,56427192,56445568,56437960
25.5,1081164,3301240,6282402,8651148,11375916,12636476,12903206,12975175,12986296,12981226,12986629,30077,962982,5436221,12093020,14260457,14621481,14622821,14627586,14624768,14624689,14625695,9645,748163,6700913,15063929,17633452,17864553,17863213,17872194,17868503,17872497,17865355,1078968,3306558,6313892,8676010,11419853,12686126,12949933,13027923,13038414,13028937,13039069,89957,2898641,16373052,36440187,42948435,44023779,44051821,44055704,44068604,44055381,44063292,28656,2252653,20202903,45375610,53096758,53797260,53811882,53814205,53795338,53803635,53810095
26.0,388516,1957918,3960761,7416518,9318792,10912017,11372203,11429941,11432904,11434279,11436911,22009,706450,3679004,8892818,11409060,11824348,11841024,11849301,11843536,11839666,11839441,4408,488866,5799698,15384902,19172802,19403041,19400927,19401900,19409949,19410332,19413297,386961,1960611,3969972,7443524,9356543,10947480,11418257,11469790,11482180,11488655,11477872,66930,2130081,11083773,26768933,34363458,35598552,35653603,35663603,35659154,35664065,35663345,13368,1471558,17484718,46339855,57719240,58433333,58446693,58456190,58446385,58441780,58436564
26.5,757104,2526677,5326906,7691635,10597559,12044314,12375618,12486741,12490923,12486729,12482673,10880,567021,4199543,10956235,13611560,14142128,14157530,14157865,14153997,14158138,14150277,2725,378234,4859709,13364146,16831361,17199163,17210889,17209301,17214512,17211632,17206456,755128,2532610,5353862,7713074,10637543,12102714,12428092,12531213,12539314,12538738,12537092,32792,1705693,12657935,32992432,40987512,42585798,42634475,42651889,42641832,42646671,42640464,8156,1136632,14653455,40270158,50693395,51809421,51840534,51821497,51840517,51819356,51832687
27.0,355912,1821118,6288546,9716347,11739745,13537524,14105789,14110747,14108134,14113126,14119520,6696,423624,3590418,9002244,12418141,12997036,13015642,13023472,13020601,13022557,13019689,1325,273888,4154734,13230543,17129154,17610490,17611987,17612169,17610101,17604222,17608739,355707,1823538,6305525,9757428,11787335,13594439,14155615,14159550,14162911,14166911,14164496,20353,1276370,10810894,27106914,37401969,39138501,39214629,39217273,39222133,39207194,39216008,4110,824440,12520929,39857870,51587237,53024407,53038294,53025654,53027141,53042975,53056794
27.5,350609,1510212,3235524,7825753,10885158,12546867,12798809,12872767,12885739,12886958,12884953,4203,313340,2662747,8582568,12126727,12840988,12873412,12873423,12872041,12883183,12878960,599,158966,3238846,11909983,16727486,17313756,17324819,17328917,17330884,17324377,17329500,352141,1515209,3240708,7860029,10935556,12596152,12841171,12926863,12936604,12939377,12931293,12600,944533,8041177,25867273,36521542,38669270,38784410,38787102,38786265,38777485,38774124,1771,476632,9760055,35866689,50391434,52143216,52183971,52178841,52178846,52186909,52180678
28.0,318339,1569824,3947846,7377459,9505316,11516828,11663153,11812332,11818197,11813663,11822777,2448,228102,2511078,8308919,12019049,12837541,12880380,12880844,12879477,12878093,12881601,366,113063,2610968,11145490,16120681,16845118,16859992,16853853,16851298,16856343,16852830,316782,1574161,3961386,7405341,9545233,11559675,11707103,11855526,11855327,11864219,11856567,7294,688326,7559318,25016678,36217131,38678379,38800178,38787173,38782990,38779499,38795970,1002,340359,7869384,33601544,48533339,50722506,50763504,50777291,50775728,50765225,50759682
28.5,245809,1322074,3388043,6690467,9874764,11301637,11984692,12085088,12088895,12086926,12090531,1540,163630,1977279,7560571,11443734,12438402,12491543,12489660,12488614,12486450,12486875,167,71754,2231006,10264722,15860256,16744597,16774372,16767988,16762624,16765033,16770915,245511,1322074,3400070,6714859,9921333,11338694,12034906,12136949,12141759,12139909,12141171,4510,491180,5955234,22775892,34473543,37478999,37620027,37620534,37609846,37622657,37620805,419,215910,6724701,30904382,47771468,50426905,50494124,50500199,50495729,50509154,50497303
29.0,240530,1060895,4125405,6357057,9722058,11835078,12318915,12425636,12451997,12451015,12456687,640,115302,1594316,6676096,11026563,12096251,12167806,12168000,12172534,12163516,12170716,65,47074,1770389,9204221,15412328,16474842,16497656,16504960,16500953,16504403,16501397,238936,1057998,4129304,6368627,9757617,11883703,12366065,12481216,12497904,12496333,12498966,2012,347197,4804211,20095046,33218995,36435705,36647030,36644262,36656577,36652381,36642238,230,141137,5331516,27709089,46411047,49609226,49693722,49693881,49685051,49707452,49716174
29.5,102127,940773,2879248,6054058,9384849,11503984,12335767,12419473,12427563,12424235,12428702,397,80118,1405883,6346804,10669758,11970105,12055357,12056055,12053859,12050115,12053794,21,30406,1379389,8816879,15240529,16514108,16541585,16549708,16536183,16541959,16534725,101826,945789,2887457,6083605,9425523,11554378,12392684,12461474,12482875,12482620,12479952,1112,241963,4238721,19108534,32140762,36046738,36290320,36302674,36308876,36304803,36297305,93,91900,4154969,26565122,45912700,49723656,49813019,49819012,49823885,49823288,49825547
30.0,168230,919322,2171427,5157968,7397198,9713456,10300483,10431540,10433542,10440493,10443317,221,54528,1107778,5973091,10669505,12180310,12283182,12281292,12283660,12280733,12278805,10,16613,1026155,7375483,14038420,15604315,15652686,15649548,15655633,15653841,15653646,167704,916478,2173060,5185409,7424981,9751571,10347929,10477994,10475954,10483849,10473319,576,162862,3339283,17988935,32131709,36690171,36983811,36994430,36993320,37000051,36997786,33,49409,3090818,22217311,42270155,46983373,47138165,47152041,47143386,47138589,47141519
30.5,87429,640367,2801057,5934532,9341815,10922230,11715062,11919255,11942310,11945222,11945527,91,36755,881262,5111213,10006037,11662300,11786797,11789247,11783243,11789360,11794632,6,10821,768422,6823233,13975729,15784374,15841801,15851783,15840593,15845297,15849254,87097,638745,2811920,5962967,9390182,10969449,11763518,11975030,11995011,11998812,11995870,317,110103,2647491,15384724,30136130,35115172,35509309,35504386,35504308,35503239,35514423,16,33063,2312796,20551970,42087093,47522518,47735167,47730100,47737492,47742989,47732149
31.0,61229,592195,2094549,4978548,8422641,11698159,12316438,12465624,12484927,12479575,12483173,65,21795,654150,4489205,9305110,11074442,11224534,11233005,11232893,11230591,11226605,2,6138,605179,6040700,13770427,15777643,15865620,15865024,15874698,15858544,15869374,61654,597247,2100725,4991234,8453072,11731741,12361985,12501005,12523439,12520548,12524466,143,65130,1973081,13533232,28022891,33369014,33826333,33819471,33823678,33818557,33833037,2,17776,1827722,18191144,41485676,47527171,47790128,47792995,47797741,47787842,47793687
31.5,74918,575385,2200232,5173271,7440529,9154442,9971561,10205754,10200490,10202848,10202091,25,16678,591024,4425032,9526243,11750002,11924938,11925185,11929302,11923953,11923924,1,3565,422350,5058811,12245359,14752736,14853833,14860755,14856970,14861878,14864445,74701,572652,2196288,5183388,7463853,9179773,10015203,10240100,10241878,10244750,10242370,63,49789,1782064,13328556,28703694,35378247,35907049,35925786,35924055,35925933,35923150,0,10820,1274921,15237933,36890833,44395610,44754801,44759572,44763733,44755734,44749067
32.0,44377,455833,1769000,3422802,6876394,10399989,11010708,11106562,11149849,11147679,11145423,13,10309,416562,3555194,8697202,11000027,11211623,11221545,11218263,11228376,11220258,0,1928,326268,4532921,12205929,15003418,15140478,15141151,15147473,15148556,15143169,44233,456229,1770430,3435171,6898923,10437466,11055040,11149278,11188306,11187829,11194432,30,32174,1248951,10702824,26204281,33150539,33800893,33802690,33805154,33807369,33794848,0,5847,985832,13660686,36743254,45187439,45610785,45610022,45605473,45612680,45606802
32.5,25343,287163,1319818,4750410,8187608,10023934,10847505,11032947,11055738,11053054,11053549,5,6702,329276,3155007,8324505,10801023,11087323,11098831,11093724,11092816,11094430,0,1027,222163,3897561,11588757,14721237,14908891,14911513,14907989,14906534,14906181,25374,289631,1323509,4762679,8207893,10058507,10891692,11084979,11098444,11107029,11101682,23,20000,995854,9509781,25069243,32538185,33396232,33407161,33421034,33416291,33416507,0,3159,669230,11753903,34918512,44352730,44896137,44890477,44893049,44901780,44902452
33.0,36222,377239,1543699,4105093,6353294,9101001,10148285,10436528,10471668,10479035,10480452,1,4099,237713,2795056,7898331,10698776,10988238,10995650,10997949,10999711,10992035,0,592,155326,3207390,10820350,14373639,14615001,14614974,14614138,14616884,14614905,36027,375426,1546955,4124784,6384843,9145971,10197251,10486210,10522963,10530355,10528569,10,12742,717574,8417209,23785056,32212232,33108352,33126976,33119602,33114934,33123408,0,1830,468890,9663828,32595588,43301217,44005226,44015099,44022021,44002286,44006848
33.5,28465,252010,1185442,2660947,6082643,9069683,9926819,10100011,10118173,10121638,10116517,1,2585,181151,2457424,7316276,10512950,10886636,10895260,10897236,10887437,10896897,0,287,112253,2712376,10180206,14154770,14452498,14450201,14448832,14452290,14458606,28604,251972,1188549,2661773,6100329,9096797,9953231,10130166,10145389,10152230,10149842,2,7586,545960,7409490,22032784,31671415,32780470,32826682,32814695,32816456,32800554,0,862,337285,8173836,30672604,42626436,43523514,43533016,43514995,43532966,43523706
34.0,14888,164397,1350282,3693843,5866583,7966810,9050266,9579796,9620145,9610466,9610421,1,1519,131798,2049485,7011625,10217123,10671389,10684322,10691441,10688330,10685055,0,190,73119,2314661,9379228,13847281,14199533,14202967,14211694,14205793,14201228,14679,166708,1349967,3707662,5894299,8002674,9088997,9626914,9658818,9659214,9655868,0,4476,395629,6164985,21120361,30791121,32151102,32176933,32189283,32184500,32191502,0,515,220115,6976940,28244858,41698114,42766743,42788160,42782698,42770224,42777565
