table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used,prob_end_below_0.9xB0,prob_end_below_0.75xB0,prob_end_below_0.5xB0,prob_end_below_0.25xB0,prob_end_below_0.1xB0
25.0,2000.0,5000.0,0.5,100000,5023.77675,5025.0,23.77675,4050.0,6000.0,0.47503,0.00619,0.0,0.0,0.0,319.943625,287.5,587.5,787.5,1.0047891564156806,4964.70525,10.0,137.51125,0.13536,0.00619,0.0,0.0,0.0
25.0,2000.0,5000.0,0.75,100000,5051.434125,5050.0,51.434125,3750.0,6362.5,0.46234,0.02435,0.00031,0.0,0.0,438.79575,387.5,850.0,1150.0,1.0087182484234984,5899.593875,10.0,137.51169,0.18619,0.02435,0.00031,0.0,0.0
25.0,2000.0,5000.0,1.0,100000,5066.91375,5062.5,66.91375,3400.0,6737.5,0.46349,0.05522,0.00297,0.0,0.0,575.161875,512.5,1137.5,1550.0,1.0095936808842911,6974.773375,10.0,137.51593,0.23104,0.05522,0.00297,0.00011,0.0
25.0,2000.0,5000.0,1.25,100000,5101.46725,5100.0,101.46725,3050.0,7187.5,0.45656,0.08438,0.00841,3e-05,3e-05,708.64725,625.0,1412.5,1925.0,1.0125398870468134,8091.560125,9.99995,137.50209,0.26093,0.08438,0.00841,0.00066,7e-05
25.0,2000.0,5000.0,1.5,100000,5127.313,5125.0,127.313,2687.5,7587.5,0.45203,0.11329,0.01835,0.00034,0.00033,837.824,750.0,1687.5,2312.5,1.0141580892290016,8992.2445,9.99934,137.50086,0.28254,0.11329,0.01835,0.00217,0.0006
25.0,2000.0,5000.0,2.0,100000,5176.780875,5162.5,176.780875,2025.0,8350.0,0.4505,0.16052,0.043,0.00336,0.00292,1091.9655,975.0,2225.0,3062.5,1.0162747224548343,10862.297375,9.99351,137.40555,0.31459,0.16052,0.043,0.00994,0.00416
25.0,2000.0,5000.0,2.5,100000,5229.236125,5225.0,229.236125,1162.5,9237.5,0.44572,0.20812,0.07738,0.0121,0.01262,1385.4255,1225.0,2800.0,3800.0,1.017217823884781,13313.884875,9.96843,136.99558,0.33833,0.20812,0.07738,0.02673,0.01575
25.0,2000.0,5000.0,3.0,100000,5293.860625,5287.5,293.860625,-12.5,10062.5,0.44354,0.23163,0.10471,0.02628,0.02764,1640.20625,1462.5,3325.0,4500.0,1.0192995612636377,15226.28525,9.92115,136.26222,0.3505,0.23163,0.10471,0.04724,0.03223
25.0,2000.0,5000.0,4.0,100000,5376.081,5350.0,376.081,-412.5,11812.5,0.44793,0.28369,0.16846,0.068,0.07722,2176.332,1950.0,4350.0,5675.0,1.0196130595312376,19175.02975,9.74197,133.50311,0.37735,0.28369,0.16846,0.10342,0.08408
25.0,2000.0,10000.0,0.25,100000,10023.357375,10025.0,23.357375,9037.5,11000.0,0.47576,1e-05,0.0,0.0,0.0,320.7825,287.5,600.0,800.0,1.004703131424886,4966.345375,10.0,137.5218,0.02077,1e-05,0.0,0.0,0.0
25.0,2000.0,10000.0,0.5,100000,10072.798625,10075.0,72.798625,8412.5,11737.5,0.45907,0.00245,0.0,0.0,0.0,573.893,512.5,1125.0,1550.0,1.010446740590352,6968.549125,10.0,137.5072,0.09109,0.00245,0.0,0.0,0.0
25.0,2000.0,10000.0,0.75,100000,10131.020875,10125.0,131.020875,7712.5,12575.0,0.45096,0.0175,0.00024,0.0,0.0,839.010375,750.0,1700.0,2325.0,1.0145702184033574,8992.3755,10.0,137.50547,0.15755,0.0175,0.00024,0.0,0.0
25.0,2000.0,10000.0,1.0,100000,10175.0935,10162.5,175.0935,7012.5,13362.5,0.4502,0.04326,0.00213,0.0,1e-05,1092.811375,975.0,2225.0,3050.0,1.0161382365469418,10849.6055,9.99996,137.51495,0.20527,0.04326,0.00213,0.00012,3e-05
25.0,2000.0,10000.0,1.25,100000,10234.798875,10225.0,234.798875,6262.5,14262.5,0.44777,0.07618,0.00719,8e-05,7e-05,1386.010375,1225.0,2800.0,3850.0,1.0175519869376113,13377.33875,9.99986,137.49772,0.24445,0.07618,0.00719,0.00058,0.00012
25.0,2000.0,10000.0,1.5,100000,10283.42825,10262.5,283.42825,5512.5,15050.0,0.4475,0.10406,0.01652,0.00043,0.00038,1645.88375,1462.5,3350.0,4550.0,1.0184078054370045,15397.177625,9.99938,137.4972,0.27231,0.10406,0.01652,0.00223,0.00059
25.0,2000.0,10000.0,2.0,100000,10386.7575,10375.0,386.7575,4025.0,16725.0,0.4451,0.15951,0.04388,0.00338,0.00298,2206.34925,1975.0,4462.5,6087.6249999999345,1.019455309558815,19879.277625,9.99298,137.3875,0.30881,0.15951,0.04388,0.00954,0.00431
25.0,2000.0,10000.0,2.5,100000,10500.615625,10487.5,500.615625,2525.0,18375.0,0.44203,0.19976,0.07271,0.0112,0.0116,2729.866625,2425.0,5550.0,7525.0,1.0210150452753624,23821.772375,9.97138,137.04385,0.33191,0.19976,0.07271,0.02475,0.0145
25.0,2000.0,10000.0,3.0,100000,10612.519625,10562.5,612.519625,-25.0,20187.5,0.44413,0.23029,0.10374,0.02699,0.02671,3256.71675,2900.0,6625.0,8900.0,1.0220053497332902,27835.0325,9.92301,136.29106,0.34896,0.23029,0.10374,0.0454,0.0315
25.0,2000.0,10000.0,4.0,100000,10739.982375,10725.0,739.982375,-737.5,23162.812499999927,0.44551,0.27662,0.1613,0.06235,0.06825,4226.06125,3850.0,8375.0,10775.0,1.0210426896067115,35165.769625,9.776,134.02849,0.37362,0.27662,0.1613,0.09524,0.07582
50.0,2000.0,1000.0,0.25,100000,978.006,975.0,-21.994,0.0,2300.0,0.50795,0.36842,0.25113,0.06855,0.14999,405.606,400.0,550.0,650.0,0.9970515087440079,7459.40825,9.5571,130.33502,0.45135,0.36842,0.25113,0.17485,0.15439
50.0,2000.0,1000.0,0.5,100000,979.65,975.0,-20.35,0.0,2300.0,0.50685,0.36709,0.25197,0.06843,0.15033,405.3985,400.0,550.0,650.0,0.9972713286229448,7457.842,9.55675,130.31629,0.44894,0.36709,0.25197,0.17451,0.15414
50.0,2000.0,1000.0,0.75,100000,977.09625,975.0,-22.90375,0.0,2325.0,0.50998,0.36886,0.25196,0.06946,0.15078,405.239,400.0,550.0,650.0,0.9969264015846973,7451.7705,9.54918,130.21494,0.45269,0.36886,0.25196,0.17578,0.1551
50.0,2000.0,1000.0,1.0,100000,976.7815,975.0,-23.2185,0.0,2325.0,0.50741,0.37044,0.25366,0.06801,0.15089,405.748,400.0,575.0,650.0,0.9968873614555113,7459.427,9.55515,130.29484,0.45088,0.37044,0.25366,0.17723,0.15564
50.0,2000.0,1000.0,1.25,100000,972.6375,975.0,-27.3625,0.0,2300.0,0.51186,0.37165,0.25504,0.06792,0.15144,407.20225,400.0,575.0,650.0,0.9963375710764687,7471.13475,9.55061,130.25209,0.45411,0.37165,0.25504,0.17765,0.15588
50.0,2000.0,1000.0,1.5,100000,976.98675,975.0,-23.01325,0.0,2325.0,0.50788,0.3713,0.25511,0.07074,0.15419,410.2515,400.0,600.0,675.0,0.9969315920321725,7500.062,9.53956,130.062,0.45165,0.3713,0.25511,0.17975,0.15889
50.0,2000.0,1000.0,2.0,100000,985.307,975.0,-14.693,0.0,2375.0,0.50502,0.3721,0.25919,0.07844,0.1632,423.707,400.0,600.0,725.0,0.9980687590393427,7608.0615,9.49423,129.37359,0.44983,0.3721,0.25919,0.1872,0.16765
50.0,2000.0,1000.0,2.5,100000,989.5575,975.0,-10.4425,-25.0,2425.0,0.50181,0.37518,0.269,0.0876,0.17736,444.1725,425.0,650.0,850.0,0.9986529273208333,7751.9945,9.42502,128.33691,0.44946,0.37518,0.269,0.20123,0.18231
50.0,2000.0,1000.0,3.0,100000,1001.208,1000.0,1.208,-50.0,2525.0,0.49755,0.37794,0.2785,0.09938,0.19245,470.403,450.0,750.0,950.0,1.0001524392696557,7924.46725,9.34969,127.23212,0.44774,0.37794,0.2785,0.21599,0.19751
50.0,2000.0,1000.0,4.0,100000,1012.33,1000.0,12.33,-75.0,2700.0,0.49812,0.39234,0.30577,0.12705,0.22967,530.46075,500.0,900.0,1150.0,1.0015007673631664,8215.797,9.15476,124.31552,0.45395,0.39234,0.30577,0.25017,0.23466
50.0,2000.0,2000.0,0.25,100000,1973.00725,1975.0,-26.99275,650.0,3300.0,0.50835,0.23724,0.0739,0.00139,0.00344,408.713,400.0,575.0,650.0,0.9965680597167972,7865.15725,9.99641,137.44596,0.39303,0.23724,0.0739,0.01429,0.0049
50.0,2000.0,2000.0,0.5,100000,1974.75025,1975.0,-25.24975,650.0,3300.0,0.50821,0.23774,0.07238,0.00167,0.00322,408.904,400.0,575.0,650.0,0.9967910424335145,7868.521,9.99646,137.44558,0.39343,0.23774,0.07238,0.01425,0.00454
50.0,2000.0,2000.0,0.75,100000,1978.1175,1975.0,-21.8825,625.0,3325.0,0.50637,0.23664,0.07565,0.00159,0.00404,413.4235,400.0,600.0,700.0,0.9972393090722019,7926.45775,9.99577,137.41618,0.39139,0.23664,0.07565,0.01517,0.00545
50.0,2000.0,2000.0,1.0,100000,1982.77525,1975.0,-17.22475,600.0,3350.0,0.50312,0.24005,0.07807,0.0021,0.00487,427.56925,400.0,625.0,750.0,0.9978687856297275,8082.12925,9.99444,137.4065,0.39113,0.24005,0.07807,0.01684,0.00656
50.0,2000.0,2000.0,1.25,100000,1992.7285,2000.0,-7.2715,550.0,3425.0,0.49747,0.24614,0.08579,0.00341,0.00733,450.16925,450.0,700.0,875.0,0.9991237459280139,8298.39225,9.98919,137.30799,0.39071,0.24614,0.08579,0.02166,0.00953
50.0,2000.0,2000.0,1.5,100000,2002.689,2000.0,2.689,475.0,3525.0,0.49043,0.24981,0.09349,0.00525,0.01025,478.926,450.0,750.0,1000.0,1.0003141596723837,8559.34175,9.98336,137.22188,0.38767,0.24981,0.09349,0.02574,0.01283
50.0,2000.0,2000.0,2.0,100000,2020.15675,2025.0,20.15675,200.0,3725.0,0.48461,0.26464,0.11268,0.01173,0.02059,545.74475,500.0,950.0,1275.0,1.0022221160226397,9070.971,9.95803,136.79627,0.39248,0.26464,0.11268,0.04027,0.02433
50.0,2000.0,2000.0,2.5,100000,2041.54825,2050.0,41.54825,0.0,3975.0,0.47673,0.27958,0.13773,0.02404,0.03912,640.51725,575.0,1175.0,1550.0,1.0042333116564384,9814.5975,9.90583,135.95866,0.39345,0.27958,0.13773,0.0629,0.04361
50.0,2000.0,2000.0,3.0,100000,2065.8885,2075.0,65.8885,-50.0,4275.0,0.47073,0.29528,0.16361,0.04283,0.06132,733.37275,650.0,1375.0,1800.0,1.0062760882049075,10498.33875,9.8311,134.79932,0.39705,0.29528,0.16361,0.08716,0.0665
50.0,2000.0,2000.0,4.0,100000,2102.90775,2100.0,102.90775,-150.0,4875.0,0.46619,0.32037,0.20793,0.08136,0.113,912.45625,800.0,1750.0,2250.0,1.008854988244146,11621.444,9.62734,131.67252,0.4065,0.32037,0.20793,0.13936,0.11933
50.0,2000.0,5000.0,0.25,100000,4978.39575,4975.0,-21.60425,3650.0,6325.0,0.50405,0.03472,0.00011,0.0,0.0,410.329,400.0,600.0,650.0,0.997261217197643,7888.267,10.0,137.50319,0.23592,0.03472,0.00011,0.0,0.0
50.0,2000.0,5000.0,0.5,100000,4993.7,5000.0,-6.3,3550.0,6450.0,0.49507,0.04374,0.00043,0.0,0.0,450.35725,450.0,700.0,875.0,0.9992419941269585,8311.28125,10.0,137.51093,0.24381,0.04374,0.00043,0.0,0.0
50.0,2000.0,5000.0,0.75,100000,5019.11425,5025.0,19.11425,3375.0,6675.0,0.48537,0.06261,0.00192,0.0,0.0,528.31125,500.0,900.0,1200.0,1.0021208074407701,9012.723,10.0,137.52218,0.25852,0.06261,0.00192,2e-05,0.0
50.0,2000.0,5000.0,1.0,100000,5048.16925,5050.0,48.16925,3100.0,7000.0,0.47424,0.08902,0.00583,0.0,2e-05,641.80475,575.0,1175.0,1600.0,1.0048516862402823,9928.35225,9.99995,137.51396,0.27699,0.08902,0.00583,0.00021,4e-05
50.0,2000.0,5000.0,1.25,100000,5069.10825,5075.0,69.10825,2825.0,7325.0,0.47047,0.113,0.01346,0.00016,0.00011,747.80125,650.0,1425.0,1925.0,1.006416062379706,10771.13125,9.99979,137.50338,0.29626,0.113,0.01346,0.00114,0.00023
50.0,2000.0,5000.0,1.5,100000,5098.55,5100.0,98.55,2500.0,7700.0,0.46401,0.13775,0.02439,0.00056,0.00049,878.54825,775.0,1700.0,2350.0,1.0083543051046056,11796.31325,9.99912,137.4862,0.3093,0.13775,0.02439,0.00329,0.00092
50.0,2000.0,5000.0,2.0,100000,5152.58225,5150.0,152.58225,1775.0,8475.0,0.45471,0.1835,0.05434,0.00399,0.00462,1145.434,1000.0,2250.0,3100.0,1.0109541743490016,13929.142,9.98988,137.35437,0.33413,0.1835,0.05434,0.01354,0.00604
50.0,2000.0,5000.0,2.5,100000,5180.85,5175.0,180.85,925.0,9300.0,0.45799,0.22209,0.08731,0.01313,0.01624,1420.245,1250.0,2850.0,3850.0,1.0112605024148515,16060.56225,9.95828,136.84037,0.3537,0.22209,0.08731,0.03181,0.01961
50.0,2000.0,5000.0,3.0,100000,5258.01575,5250.0,258.01575,-25.0,10150.0,0.45116,0.24463,0.11471,0.02833,0.03153,1664.87925,1500.0,3350.0,4500.0,1.0145483876760915,17735.0065,9.91012,136.09823,0.3603,0.24463,0.11471,0.05245,0.03638
50.0,2000.0,5000.0,4.0,100000,5353.7095,5350.0,353.7095,-400.0,11675.0,0.44862,0.28534,0.16879,0.066,0.07763,2152.41675,1950.0,4325.0,5675.0,1.0168752771246723,20960.21875,9.73732,133.43759,0.37896,0.28534,0.16879,0.10327,0.0848
50.0,2000.0,10000.0,0.25,100000,9995.10075,10000.0,-4.89925,8550.0,11450.0,0.49545,0.00036,0.0,0.0,0.0,449.385,450.0,675.0,850.0,0.9994105199907329,8311.1385,10.0,137.50378,0.08597,0.00036,0.0,0.0,0.0
50.0,2000.0,10000.0,0.5,100000,10044.192,10050.0,44.192,8075.0,12000.0,0.47535,0.00674,1e-05,0.0,0.0,641.85225,575.0,1200.0,1600.0,1.0044528578163767,9924.413,10.0,137.51482,0.13764,0.00674,1e-05,0.0,0.0
50.0,2000.0,10000.0,0.75,100000,10093.528,10075.0,93.528,7475.0,12725.0,0.46946,0.02511,0.00036,0.0,0.0,875.32275,775.0,1700.0,2350.0,1.007932936793931,11789.833,10.0,137.51376,0.18388,0.02511,0.00036,0.0,0.0
50.0,2000.0,10000.0,1.0,100000,10158.39675,10150.0,158.39675,6800.0,13525.0,0.45519,0.05405,0.00246,0.0,0.0,1143.77925,1000.0,2250.0,3075.0,1.011368389805539,13933.08575,10.0,137.49879,0.22611,0.05405,0.00246,0.00012,0.0
50.0,2000.0,10000.0,1.25,100000,10196.90825,10200.0,196.90825,6075.0,14325.0,0.45527,0.0851,0.00868,9e-05,7e-05,1416.56125,1250.0,2850.0,3850.0,1.0121959377089316,16145.3965,9.99994,137.52586,0.25984,0.0851,0.00868,0.00087,0.00017
50.0,2000.0,10000.0,1.5,100000,10256.1915,10250.0,256.1915,5425.0,15125.0,0.4524,0.11417,0.0175,0.00037,0.00046,1674.84225,1500.0,3400.0,4600.0,1.0142687799902517,17954.6885,9.9992,137.50065,0.28055,0.11417,0.0175,0.00216,0.00068
50.0,2000.0,10000.0,2.0,100000,10345.96225,10325.0,345.96225,4050.0,16700.0,0.45018,0.16066,0.04307,0.00297,0.00279,2181.34725,1950.0,4450.0,6100.0,1.0159601921369323,21676.57175,9.99389,137.41999,0.31454,0.16066,0.04307,0.00968,0.00386
50.0,2000.0,10000.0,2.5,100000,10462.68,10450.0,462.68,2325.0,18475.0,0.44511,0.20626,0.07702,0.01262,0.01253,2775.78575,2475.0,5600.0,7575.0,1.0173566349195702,26657.241,9.96633,136.95869,0.3373,0.20626,0.07702,0.02656,0.01587
50.0,2000.0,10000.0,3.0,100000,10564.9825,10550.0,564.9825,-25.0,20125.0,0.44573,0.23459,0.1066,0.02636,0.02776,3273.819,2925.0,6650.0,8825.0,1.0185636786057517,30434.83525,9.92138,136.25514,0.35247,0.23459,0.1066,0.04707,0.03218
50.0,2000.0,10000.0,4.0,100000,10720.185,10700.0,720.185,-725.0,23125.0,0.4479,0.28137,0.16477,0.0644,0.07185,4265.63425,3875.0,8350.0,10850.0,1.0189206153902013,38063.50825,9.76101,133.80776,0.37752,0.28137,0.16477,0.0983,0.07899
100.0,5000.0,10000.0,0.25,100000,9952.3455,9950.0,-47.6545,7300.0,12650.0,0.50822,0.03421,0.00013,0.0,0.0,821.3425,800.0,1200.0,1300.0,0.9969801607055504,15780.4755,10.0,137.50945,0.23698,0.03421,0.00013,0.0,0.0
100.0,5000.0,10000.0,0.5,100000,9994.7815,10000.0,-5.2185,7100.0,12900.0,0.49472,0.04459,0.00056,0.0,0.0,900.8815,900.0,1400.0,1750.0,0.9996860752113503,16623.4085,10.0,137.50097,0.24412,0.04459,0.00056,0.0,0.0
100.0,5000.0,10000.0,0.75,100000,10037.6395,10050.0,37.6395,6750.0,13350.0,0.48508,0.06225,0.00184,0.0,0.0,1056.83,1000.0,1800.0,2400.0,1.002087910926673,18027.3495,10.0,137.51867,0.26198,0.06225,0.00184,6e-05,0.0
100.0,5000.0,10000.0,1.0,100000,10082.461,10100.0,82.461,6150.0,14000.0,0.47743,0.09054,0.00658,0.0,2e-05,1285.459,1150.0,2400.0,3200.0,1.0041531448295498,19855.0745,9.99998,137.50751,0.27843,0.09054,0.00658,0.00019,4e-05
100.0,5000.0,10000.0,1.25,100000,10135.8835,10150.0,135.8835,5600.0,14650.0,0.47057,0.11318,0.0135,5e-05,0.00012,1494.9825,1300.0,2850.0,3900.0,1.006308425012363,21540.004,9.99991,137.49648,0.29471,0.11318,0.0135,0.00106,0.00025
100.0,5000.0,10000.0,1.5,100000,10192.031,10200.0,192.031,4950.0,15400.0,0.46561,0.13841,0.02517,0.00048,0.00055,1753.794,1550.0,3400.0,4600.0,1.0081415864669672,23586.435,9.9992,137.48984,0.30809,0.13841,0.02517,0.00336,0.00107
100.0,5000.0,10000.0,2.0,100000,10298.9095,10300.0,298.9095,3600.0,17050.0,0.45974,0.18391,0.05414,0.00444,0.00484,2289.5265,2000.0,4500.0,6100.0,1.0107446893481564,27819.278,9.98955,137.3429,0.33437,0.18391,0.05414,0.01331,0.00627
100.0,5000.0,10000.0,2.5,100000,10402.022,10400.0,402.022,1850.0,18700.0,0.45517,0.22114,0.08597,0.01342,0.01613,2831.5675,2500.0,5650.0,7700.0,1.0125051238651832,32148.582,9.95812,136.83286,0.35147,0.22114,0.08597,0.03134,0.01931
100.0,5000.0,10000.0,3.0,100000,10502.516,10500.0,502.516,0.0,20250.0,0.45261,0.24593,0.11454,0.02772,0.03073,3339.335,3000.0,6700.0,8950.0,1.0141674743162088,35469.6955,9.9121,136.11469,0.36377,0.24593,0.11454,0.0515,0.03562
100.0,5000.0,10000.0,4.0,100000,10617.879,10600.0,617.879,-800.0,23350.0,0.45389,0.29095,0.17317,0.06479,0.07948,4318.096,3900.0,8700.0,11400.0,1.0147473899735175,41897.5155,9.73389,133.37358,0.38457,0.29095,0.17317,0.10608,0.08632
100.0,5000.0,50000.0,0.25,100000,50134.7525,50150.0,134.7525,45600.0,54650.0,0.46824,0.0,0.0,0.0,0.0,1494.8785,1300.0,2850.0,3850.0,1.0062528160351247,21550.69,10.0,137.50646,0.01358,0.0,0.0,0.0,0.0
100.0,5000.0,50000.0,0.5,100000,50407.971,50400.0,407.971,42150.0,58650.0,0.45271,0.00234,0.0,0.0,0.0,2831.1105,2500.0,5700.0,7700.0,1.0126151687531721,32339.718,10.0,137.52304,0.08556,0.00234,0.0,0.0,0.0
100.0,5000.0,50000.0,0.75,100000,50637.197,50650.0,637.197,38600.0,62600.0,0.45061,0.01735,0.00022,0.0,0.0,4126.7615,3700.0,8400.0,11400.0,1.0152335129587016,41828.6315,10.0,137.51422,0.15136,0.01735,0.00022,0.0,0.0
100.0,5000.0,50000.0,1.0,100000,50955.652,50950.0,955.652,35050.0,67200.0,0.44568,0.044,0.00209,0.0,0.0,5541.2965,4900.0,11300.0,15400.0,1.0178863804056344,53429.0325,10.0,137.52352,0.20465,0.044,0.00209,6e-05,1e-05
100.0,5000.0,50000.0,1.25,100000,51212.5175,51150.0,1212.5175,31350.0,71100.0,0.44641,0.07477,0.00773,5e-05,6e-05,6924.1125,6200.0,14100.0,19200.0,1.0187905171943537,64528.16,9.99994,137.51641,0.24146,0.07477,0.00773,0.0005,0.00012
100.0,5000.0,50000.0,1.5,100000,51488.1845,51400.0,1488.1845,27950.0,75450.0,0.44438,0.10529,0.01562,0.00032,0.00035,8201.666,7300.0,16700.0,22700.0,1.020046553020799,74236.4285,9.99931,137.50968,0.26816,0.10529,0.01562,0.00205,0.00065
100.0,5000.0,50000.0,2.0,100000,51894.501,51850.0,1894.501,21050.0,82950.0,0.44474,0.15786,0.04012,0.00295,0.00228,10729.1895,9700.0,21400.0,28500.0,1.0199779232728252,94829.7265,9.99558,137.43833,0.3082,0.15786,0.04012,0.00828,0.00324
100.0,5000.0,50000.0,2.5,100000,52271.025,52150.0,2271.025,15350.0,89100.0,0.44599,0.1932,0.06367,0.00812,0.0071,12834.0505,11600.0,25000.0,33050.0,1.0200802769866435,113097.2945,9.98346,137.24853,0.32962,0.1932,0.06367,0.01852,0.00926
100.0,5000.0,50000.0,3.0,100000,52737.5745,52650.0,2737.5745,10150.0,94850.0,0.44346,0.21786,0.08579,0.0154,0.01444,14622.7545,13500.0,27700.0,35500.0,1.0210338803217611,130150.712,9.96508,136.95792,0.34332,0.21786,0.08579,0.03011,0.01752
100.0,5000.0,50000.0,4.0,100000,53028.199,52900.0,3028.199,-500.0,102600.0,0.44833,0.25191,0.11929,0.03052,0.03041,17203.84,15900.0,31200.0,39600.0,1.0195039466263844,155260.833,9.9195,136.23041,0.3646,0.25191,0.11929,0.05294,0.03578
100.0,5000.0,100000.0,0.25,100000,100401.828,100400.0,401.828,92200.0,108650.0,0.45549,0.0,0.0,0.0,0.0,2838.863,2500.0,5700.0,7700.0,1.0124174857165602,32359.852,10.0,137.50313,0.00914,0.0,0.0,0.0,0.0
100.0,5000.0,100000.0,0.5,100000,100915.6435,100900.0,915.6435,84850.0,116850.0,0.44768,0.00211,0.0,0.0,0.0,5557.6695,4900.0,11200.0,15350.0,1.017108302639829,53520.4175,10.0,137.52627,0.07717,0.00211,0.0,0.0,0.0
100.0,5000.0,100000.0,0.75,100000,101456.644,101450.0,1456.644,77800.0,125100.0,0.44274,0.0159,0.0003,0.0,0.0,8214.387,7300.0,16750.0,22700.0,1.0196348496029228,74186.6645,10.0,137.50203,0.14711,0.0159,0.0003,0.0,0.0
100.0,5000.0,100000.0,1.0,100000,101917.317,101800.0,1917.317,71250.0,132750.0,0.44695,0.03873,0.00133,0.0,0.0,10717.3315,9600.0,21400.0,28600.0,1.0202460318253541,94700.8785,10.0,137.51238,0.19663,0.03873,0.00133,1e-05,0.0
100.0,5000.0,100000.0,1.25,100000,102287.362,102150.0,2287.362,65800.0,139200.0,0.44669,0.06404,0.00432,3e-05,0.0,12858.4355,11650.0,25100.0,33200.0,1.0201613092838135,113453.0485,10.0,137.5225,0.23321,0.06404,0.00432,0.00018,0.0
100.0,5000.0,100000.0,1.5,100000,102750.1665,102600.0,2750.1665,61200.0,145000.0,0.44547,0.08586,0.00856,3e-05,4e-05,14715.397,13600.0,27850.0,36200.49999999974,1.0209872608018746,131039.802,9.99996,137.511,0.25657,0.08586,0.00856,0.00053,0.00013
100.0,5000.0,100000.0,2.0,100000,103222.2835,103050.0,3222.2835,54100.0,153300.0,0.44539,0.11825,0.01752,0.00031,0.00018,17225.0155,15850.0,31700.0,40000.0,1.0205152933531345,157067.386,9.99967,137.50288,0.28301,0.11825,0.01752,0.00174,0.00037
100.0,5000.0,100000.0,2.5,100000,103204.318,103050.0,3204.318,48900.0,157950.0,0.45288,0.14341,0.02693,0.00066,0.00048,19086.6535,17800.0,34150.0,42600.0,1.0179659696405245,178354.86,9.99937,137.49934,0.30587,0.14341,0.02693,0.00333,0.00089
100.0,5000.0,100000.0,3.0,100000,103401.4535,103300.0,3401.4535,45100.0,162000.0,0.45203,0.15803,0.03403,0.00128,0.0009,20273.5925,19400.0,35400.0,44400.0,1.0176022124226465,193240.112,9.99855,137.48723,0.31502,0.15803,0.03403,0.00538,0.00161
100.0,5000.0,100000.0,4.0,100000,103630.9965,103450.0,3630.9965,40150.0,167650.0,0.45411,0.17783,0.04642,0.00251,0.00213,21982.0615,20400.0,37600.0,47000.0,1.0167572174930586,216682.543,9.99668,137.45136,0.32944,0.17783,0.04642,0.00859,0.00319
