TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
19,-1233.555767,562.440419,-2467.111535,571.673820,1049
19.5,-1212.221305,426.094137,-2424.442609,411.428571,1211
20,-1230.605739,376.195537,-2461.211477,429.505135,941
20.5,-1194.321207,370.896185,-2388.642413,488.537549,1127
21,-1204.406365,514.075887,-2408.812729,488.397790,817
21.5,-1251.336898,452.762923,-2502.673797,519.747235,1122
22,-1245.637584,496.644295,-2491.275168,490.566038,745
22.5,-1209.829868,466.918715,-2419.659735,421.315570,1058
23,-1226.441632,635.724332,-2452.883263,590.405904,711
23.5,-1337.591241,470.802920,-2675.182482,407.735697,1096
24,-1143.279173,342.688331,-2286.558346,361.111111,677
24.5,-1222.789116,438.775510,-2445.578231,349.849850,1176
25,-1257.503949,401.263823,-2515.007899,388.268156,633
25.5,-1169.207317,333.841463,-2338.414634,379.947230,1312
26,-1266.761769,353.780314,-2533.523538,387.261146,701
26.5,-1194.786387,375.090514,-2389.572773,454.487588,1381
27,-1343.661972,467.605634,-2687.323944,488.400488,710
27.5,-1177.854671,466.435986,-2355.709343,467.198038,1445
28,-1163.487738,318.801090,-2326.975477,344.993969,734
28.5,-1264.352470,439.252336,-2528.704940,488.151659,1498
29,-1148.514851,457.920792,-2297.029703,466.960352,808
29.5,-1258.370183,411.876184,-2516.740366,414.253898,1583
30,-1217.834395,433.121019,-2435.668790,398.190045,785
30.5,-1223.390276,423.127464,-2446.780552,396.085204,1522
31,-1172.506739,547.169811,-2345.013477,618.531889,742
31.5,-1217.980296,349.753695,-2435.960591,402.823018,1624
32,-1262.032086,647.058824,-2524.064171,541.120381,748
32.5,-1169.712794,481.723238,-2339.425587,523.201856,1532
33,-1176.308540,506.887052,-2352.617080,426.309379,726
33.5,-1143.260409,495.412844,-2286.520819,480.349345,1417
34,-1130.303030,430.303030,-2260.606061,346.774194,660
34.5,-1223.388306,446.776612,-2446.776612,489.986649,1334
35,-1159.128978,458.961474,-2318.257956,474.074074,597
35.5,-1226.415094,478.559177,-2452.830189,507.668712,1166
36,-1176.923077,457.692308,-2353.846154,520.689655,520
36.5,-1252.918288,461.089494,-2505.836576,484.581498,1028
37,-1353.846154,483.516484,-2707.692308,537.074148,455
37.5,-1185.017026,528.944381,-2370.034052,518.592965,881
38,-1171.503958,538.258575,-2343.007916,557.919622,379
38.5,-1279.752705,562.596600,-2559.505410,674.188999,647
39,-1391.566265,668.674699,-2783.132530,695.890411,332
39.5,-1304.635762,546.357616,-2609.271523,562.032885,604
40,-1295.880150,382.022472,-2591.760300,481.605351,267
40.5,-1175.000000,629.166667,-2350.000000,595.903166,480
41,-1242.424242,505.050505,-2484.848485,572.687225,198
41.5,-1071.428571,439.560440,-2142.857143,450.000000,364
42,-1490.445860,713.375796,-2980.891720,698.795181,157
42.5,-1120.622568,428.015564,-2241.245136,480.000000,257
43,-1094.594595,202.702703,-2189.189189,134.146341,148
43.5,-1137.055838,477.157360,-2274.111675,522.522523,197
44,-1098.591549,394.366197,-2197.183099,626.506024,71
44.5,-1317.365269,658.682635,-2634.730539,739.583333,167
45,-1193.548387,709.677419,-2387.096774,911.764706,62
45.5,-1293.103448,827.586207,-2586.206897,800.000000,116
46,-1428.571429,938.775510,-2857.142857,943.396226,49
46.5,-617.647059,264.705882,-1235.294118,333.333333,68
47,-1724.137931,344.827586,-3448.275862,500.000000,29
47.5,-1368.421053,578.947368,-2736.842105,212.765957,38
48,-625.000000,875.000000,-1250.000000,1333.333333,16
48.5,-1473.684211,473.684211,-2947.368421,195.121951,38
49,-1000.000000,500.000000,-2000.000000,500.000000,8
49.5,-1300.000000,1600.000000,-2600.000000,1714.285714,20
50,-2000.000000,222.222222,-4000.000000,222.222222,9
50.5,-909.090909,0.000000,-1818.181818,285.714286,11
51,-400.000000,-800.000000,-800.000000,-1666.666667,5
51.5,-2000.000000,1200.000000,-4000.000000,1666.666667,5
52,-2000.000000,2000.000000,-4000.000000,2666.666667,1
52.5,-2000.000000,0.000000,-4000.000000,0.000000,2
53,-2000.000000,-2000.000000,-4000.000000,-2000.000000,1
53.5,-2000.000000,2000.000000,-4000.000000,2000.000000,1
54,-2000.000000,2000.000000,-4000.000000,2000.000000,1
57.5,-2000.000000,2000.000000,-4000.000000,2000.000000,1
