TrueCount,Hit EV,Stand EV,Double EV,Hands Played
29.5,0.296970,0.000000,0.521212,165
30,0.231707,0.000000,0.298780,656
30.5,0.352000,0.000000,0.560000,125
31,0.279646,0.000000,0.400000,565
31.5,0.243243,0.000000,0.432432,111
32,0.320490,0.000000,0.444834,571
32.5,0.150000,0.000000,0.360000,100
33,0.202643,0.000000,0.303965,454
33.5,0.409836,0.000000,0.393443,61
34,0.173913,0.000000,0.217391,460
34.5,0.211538,0.000000,0.500000,52
35,0.215686,0.000000,0.269608,408
35.5,0.465116,0.000000,0.372093,43
36,0.156250,0.000000,0.298077,416
36.5,0.411765,0.000000,0.647059,34
37,0.265537,0.000000,0.401130,354
37.5,0.151515,0.000000,-0.060606,33
38,0.392857,0.000000,0.392857,336
38.5,0.166667,0.000000,0.333333,18
39,0.255172,0.000000,0.420690,290
39.5,1.000000,0.000000,1.555556,9
40,0.358491,0.000000,0.384906,265
40.5,0.928571,0.000000,1.571429,14
41,0.208333,0.000000,0.266667,240
41.5,0.000000,0.000000,-0.727273,11
42,0.265560,0.000000,0.473029,241
42.5,0.200000,0.000000,0.400000,5
43,0.208511,0.000000,0.374468,235
43.5,-0.333333,0.000000,-0.666667,3
44,0.195980,0.000000,0.432161,199
44.5,-0.333333,0.000000,0.666667,3
45,0.242105,0.000000,0.294737,190
45.5,0.500000,0.000000,1.000000,6
46,0.259036,0.000000,0.506024,166
46.5,-0.250000,0.000000,-0.500000,4
47,0.297872,0.000000,0.326241,141
48,0.349650,0.000000,0.531469,143
48.5,0.000000,0.000000,-2.000000,1
49,0.250000,0.000000,0.416667,120
49.5,-1.000000,0.000000,-2.000000,1
50,0.254237,0.000000,0.152542,118
51,0.296610,0.000000,0.457627,118
51.5,1.000000,0.000000,0.000000,2
52,0.235294,0.000000,0.352941,85
53,0.346154,0.000000,0.589744,78
54,0.384615,0.000000,0.307692,78
55,0.317460,0.000000,0.730159,63
55.5,1.000000,0.000000,2.000000,1
56,0.277778,0.000000,0.370370,54
57,0.152174,0.000000,0.173913,46
58,0.274194,0.000000,0.322581,62
59,0.274510,0.000000,0.392157,51
60,0.282051,0.000000,0.717949,39
61,0.222222,0.000000,0.296296,27
62,0.297297,0.000000,0.594595,37
63,0.476190,0.000000,0.761905,21
64,0.315789,0.000000,0.631579,19
65,0.304348,0.000000,0.869565,23
66,0.300000,0.000000,0.200000,20
67,0.421053,0.000000,0.421053,19
68,0.062500,0.000000,0.000000,16
69,0.153846,0.000000,-0.153846,13
70,0.416667,0.000000,1.166667,12
71,0.125000,0.000000,0.750000,8
72,0.272727,0.000000,0.545455,11
73,0.800000,0.000000,1.200000,10
74,0.090909,0.000000,0.181818,11
75,0.000000,0.000000,0.000000,4
76,1.000000,0.000000,2.000000,4
77,-0.142857,0.000000,-0.571429,7
78,1.000000,0.000000,2.000000,1
79,-0.142857,0.000000,-0.857143,7
80,1.000000,0.000000,2.000000,2
81,1.000000,0.000000,0.000000,2
82,1.000000,0.000000,2.000000,1
84,-0.200000,0.000000,-0.400000,5
85,-1.000000,0.000000,-2.000000,1
88,1.000000,0.000000,2.000000,2
90,-1.000000,0.000000,-2.000000,1
93,1.000000,0.000000,2.000000,1
