TrueCount,Hit EV,Stand EV,Double EV,Hands Played
16,0.047743,0.000000,0.069408,4985
16.5,0.062569,0.000000,0.120746,911
17,0.031966,0.000000,0.050573,4192
17.5,-0.004918,0.000000,-0.026230,610
18,0.023320,0.000000,0.026337,3645
18.5,-0.041769,0.000000,0.000000,407
19,0.037791,0.000000,0.067829,3096
19.5,0.007435,0.000000,-0.052045,269
20,0.029737,0.000000,0.060999,2623
20.5,0.005714,0.000000,-0.045714,175
21,0.062641,0.000000,0.100045,2219
21.5,0.083333,0.000000,0.333333,108
22,0.052446,0.000000,0.098840,1983
22.5,0.056338,0.000000,0.225352,71
23,0.076685,0.000000,0.094001,1617
23.5,0.147059,0.000000,0.411765,34
24,0.045330,0.000000,0.031593,1456
24.5,-0.125000,0.000000,0.000000,16
25,0.076448,0.000000,0.163707,1295
25.5,0.214286,0.000000,0.714286,14
26,0.072243,0.000000,0.117871,1052
26.5,0.000000,0.000000,0.000000,5
27,-0.007317,0.000000,-0.031707,820
27.5,-0.500000,0.000000,-1.000000,4
28,0.056296,0.000000,0.094815,675
28.5,-1.000000,0.000000,-2.000000,1
29,0.082043,0.000000,0.089783,646
30,0.052747,0.000000,0.118681,455
31,0.098143,0.000000,0.116711,377
31.5,1.000000,0.000000,2.000000,1
32,0.060703,0.000000,0.031949,313
33,0.039526,0.000000,0.055336,253
33.5,-1.000000,0.000000,-2.000000,1
34,0.013453,0.000000,0.080717,223
35,0.063380,0.000000,0.211268,142
36,0.031250,0.000000,-0.050000,160
37,0.103774,0.000000,0.188679,106
38,0.142857,0.000000,0.311688,77
39,0.072464,0.000000,0.057971,69
40,0.122449,0.000000,0.163265,49
41,0.214286,0.000000,0.428571,42
42,0.000000,0.000000,-0.055556,36
43,-0.045455,0.000000,-0.181818,22
44,0.105263,0.000000,0.421053,19
45,-0.100000,0.000000,-0.200000,20
46,0.000000,0.000000,0.000000,10
47,0.428571,0.000000,0.857143,7
48,0.125000,0.000000,-0.250000,8
49,0.000000,0.000000,0.000000,1
50,-0.500000,0.000000,-1.000000,2
51,0.000000,0.000000,0.000000,1
55,1.000000,0.000000,2.000000,1
57,-1.000000,0.000000,-2.000000,1
