TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
20.5,-1052.546483,-1080.032336,0.000000,0.000000,4948
21,-1085.289067,-1087.578706,0.000000,0.000000,3494
21.5,-1081.654295,-1060.869565,0.000000,0.000000,4715
22,-1092.546584,-1080.745342,0.000000,0.000000,3220
22.5,-1069.871664,-1073.538399,0.000000,0.000000,4909
23,-1078.004216,-1085.031623,0.000000,0.000000,2846
23.5,-1023.084384,-1080.504365,0.000000,0.000000,5155
24,-1075.427422,-1096.211867,0.000000,0.000000,2983
24.5,-1027.588678,-1094.231458,0.000000,0.000000,5582
25,-1070.140281,-1100.868403,0.000000,0.000000,2994
25.5,-1032.712632,-1095.453783,0.000000,0.000000,5961
26,-1037.196434,-1063.018752,0.000000,0.000000,3253
26.5,-1081.904762,-1077.460317,0.000000,0.000000,6300
27,-1062.022609,-1080.965475,0.000000,0.000000,3273
27.5,-1036.905291,-1054.987402,0.000000,0.000000,6747
28,-1041.594454,-1103.408434,0.000000,0.000000,3462
28.5,-1050.616389,-1076.432197,0.000000,0.000000,6895
29,-1086.763070,-1081.201335,0.000000,0.000000,3596
29.5,-1054.767862,-1094.801223,0.000000,0.000000,7194
30,-1087.959009,-1089.097637,0.000000,0.000000,3513
30.5,-1052.114913,-1101.486935,0.000000,0.000000,6927
31,-1035.888602,-1083.548665,0.000000,0.000000,3483
31.5,-1070.689655,-1028.160920,0.000000,0.000000,6960
32,-1109.170306,-1091.703057,0.000000,0.000000,3435
32.5,-1058.343410,-1125.151149,0.000000,0.000000,6616
33,-1118.339529,-1066.914498,0.000000,0.000000,3228
33.5,-1075.007879,-1125.748503,0.000000,0.000000,6346
34,-1053.497942,-1113.854595,0.000000,0.000000,2916
34.5,-1099.225897,-1099.225897,0.000000,0.000000,5684
35,-1104.577596,-1059.173800,0.000000,0.000000,2687
35.5,-1109.472050,-1085.403727,0.000000,0.000000,5152
36,-1102.639296,-1051.529116,0.000000,0.000000,2387
36.5,-1168.791209,-1083.076923,0.000000,0.000000,4550
37,-1162.877030,-1101.624130,0.000000,0.000000,2155
37.5,-1134.266459,-1109.383100,0.000000,0.000000,3858
38,-1123.287671,-1047.051817,0.000000,0.000000,1679
38.5,-1115.623976,-1109.073043,0.000000,0.000000,3053
39,-1098.257840,-1149.825784,0.000000,0.000000,1435
39.5,-1064.748201,-1067.020068,0.000000,0.000000,2641
40,-1239.929947,-1071.803853,0.000000,0.000000,1142
40.5,-1090.820312,-1093.750000,0.000000,0.000000,2048
41,-1186.363636,-1131.818182,0.000000,0.000000,880
41.5,-1125.634518,-1053.299492,0.000000,0.000000,1576
42,-1127.105666,-1246.554364,0.000000,0.000000,653
42.5,-1147.887324,-1151.408451,0.000000,0.000000,1136
43,-1105.691057,-1040.650407,0.000000,0.000000,492
43.5,-1153.196622,-1150.784077,0.000000,0.000000,829
44,-1020.172911,-1112.391931,0.000000,0.000000,347
44.5,-1210.428305,-1121.042831,0.000000,0.000000,537
45,-1253.218884,-1090.128755,0.000000,0.000000,233
45.5,-1191.780822,-1059.360731,0.000000,0.000000,438
46,-1239.263804,-1067.484663,0.000000,0.000000,163
46.5,-1206.106870,-1190.839695,0.000000,0.000000,262
47,-1156.862745,-1411.764706,0.000000,0.000000,102
47.5,-1362.162162,-1113.513514,0.000000,0.000000,185
48,-1287.356322,-896.551724,0.000000,0.000000,87
48.5,-1267.857143,-1214.285714,0.000000,0.000000,112
49,-1458.333333,-916.666667,0.000000,0.000000,48
49.5,-1245.901639,-1147.540984,0.000000,0.000000,61
50,-1047.619048,-1619.047619,0.000000,0.000000,21
50.5,-833.333333,-1333.333333,0.000000,0.000000,48
51,-1166.666667,-1333.333333,0.000000,0.000000,12
51.5,-1200.000000,-1733.333333,0.000000,0.000000,15
52,-1333.333333,-1555.555556,0.000000,0.000000,9
52.5,-909.090909,-1272.727273,0.000000,0.000000,11
53,-1333.333333,-1333.333333,0.000000,0.000000,6
53.5,-571.428571,-285.714286,0.000000,0.000000,7
54,-666.666667,-666.666667,0.000000,0.000000,3
54.5,-666.666667,-2000.000000,0.000000,0.000000,3
55.5,0.000000,-2000.000000,0.000000,0.000000,2
56,-666.666667,-2000.000000,0.000000,0.000000,3
