TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-8,-0.496814,-0.532307,0.000000,34373
-7.5,-0.493599,-0.531358,0.000000,33979
-7,-0.501925,-0.539139,0.000000,43371
-6.5,-0.502337,-0.524659,0.000000,46859
-6,-0.511804,-0.536747,0.000000,54644
-5.5,-0.503348,-0.536462,0.000000,63175
-5,-0.506429,-0.532868,0.000000,70768
-4.5,-0.514232,-0.534154,0.000000,84178
-4,-0.512669,-0.532958,0.000000,94681
-3.5,-0.520595,-0.534771,0.000000,112018
-3,-0.522191,-0.537412,0.000000,130211
-2.5,-0.519544,-0.538344,0.000000,148509
-2,-0.525021,-0.534753,0.000000,184044
-1.5,-0.529744,-0.537455,0.000000,198026
-1,-0.531491,-0.541494,0.000000,254723
-0.5,-0.533071,-0.538332,0.000000,310210
0,-0.536084,-0.538494,0.000000,246935
0.5,-0.537493,-0.538162,0.000000,206332
1,-0.542399,-0.538964,0.000000,196206
1.5,-0.544431,-0.540083,0.000000,156624
2,-0.547624,-0.540770,0.000000,138166
2.5,-0.553161,-0.539746,0.000000,117257
3,-0.552190,-0.537906,0.000000,99971
3.5,-0.551684,-0.554408,0.000000,88489
4,-0.558447,-0.547418,0.000000,74444
4.5,-0.557528,-0.550116,0.000000,65977
5,-0.567220,-0.539906,0.000000,56784
5.5,-0.568060,-0.549048,0.000000,49074
6,-0.566261,-0.550177,0.000000,44702
6.5,-0.569567,-0.545150,0.000000,35836
7,-0.572164,-0.549179,0.000000,35371
7.5,-0.579897,-0.556637,0.000000,26096
8,-0.577338,-0.546976,0.000000,28621
8.5,-0.588981,-0.557857,0.000000,19021
9,-0.583583,-0.548043,0.000000,23073
9.5,-0.581975,-0.564960,0.000000,13870
10,-0.580831,-0.551579,0.000000,19281
10.5,-0.586159,-0.548355,0.000000,9999
11,-0.585194,-0.547519,0.000000,15899
11.5,-0.601221,-0.574957,0.000000,7044
12,-0.580741,-0.557037,0.000000,13500
12.5,-0.623171,-0.566647,0.000000,4989
13,-0.600332,-0.548747,0.000000,11457
13.5,-0.615913,-0.547796,0.000000,3494
14,-0.611973,-0.556511,0.000000,9538
14.5,-0.588574,-0.579942,0.000000,2433
15,-0.589009,-0.577190,0.000000,8207
15.5,-0.616511,-0.569087,0.000000,1708
16,-0.596565,-0.558603,0.000000,6928
16.5,-0.633993,-0.537770,0.000000,1112
17,-0.612176,-0.558759,0.000000,5897
17.5,-0.638411,-0.576159,0.000000,755
18,-0.600620,-0.567693,0.000000,5163
18.5,-0.633833,-0.618844,0.000000,467
19,-0.622791,-0.558605,0.000000,4300
19.5,-0.593750,-0.522727,0.000000,352
20,-0.631227,-0.553294,0.000000,3734
20.5,-0.718750,-0.645833,0.000000,192
21,-0.597436,-0.552564,0.000000,3120
21.5,-0.764228,-0.495935,0.000000,123
22,-0.619065,-0.555888,0.000000,2675
22.5,-0.706522,-0.521739,0.000000,92
23,-0.621925,-0.554596,0.000000,2317
23.5,-0.695652,-0.739130,0.000000,46
24,-0.609845,-0.543005,0.000000,1930
24.5,-0.740741,-0.555556,0.000000,27
25,-0.650157,-0.603762,0.000000,1595
25.5,-0.142857,-0.571429,0.000000,14
26,-0.635850,-0.548342,0.000000,1417
26.5,-0.600000,-1.000000,0.000000,5
27,-0.624777,-0.566845,0.000000,1122
27.5,-1.000000,-0.333333,0.000000,9
28,-0.658111,-0.548255,0.000000,974
28.5,-0.333333,-1.000000,0.000000,3
29,-0.656010,-0.549872,0.000000,782
30,-0.619601,-0.591362,0.000000,602
31,-0.692600,-0.540797,0.000000,527
31.5,-1.000000,-1.000000,0.000000,1
32,-0.643991,-0.478458,0.000000,441
33,-0.720222,-0.595568,0.000000,361
34,-0.599327,-0.548822,0.000000,297
35,-0.648438,-0.570312,0.000000,256
36,-0.731429,-0.508571,0.000000,175
37,-0.703226,-0.612903,0.000000,155
38,-0.716667,-0.466667,0.000000,120
39,-0.753247,-0.584416,0.000000,77
40,-0.654545,-0.563636,0.000000,55
41,-0.673913,-0.391304,0.000000,46
42,-0.756757,-0.891892,0.000000,37
43,-0.600000,-0.733333,0.000000,30
44,-0.857143,-0.857143,0.000000,14
45,-0.722222,-0.888889,0.000000,18
46,-0.777778,-0.555556,0.000000,9
47,-0.625000,-0.750000,0.000000,8
48,-1.000000,-1.000000,0.000000,4
49,-1.000000,-1.000000,0.000000,1
50,-1.000000,-0.333333,0.000000,6
51,-1.000000,-1.000000,0.000000,3
52,1.000000,1.000000,0.000000,1
53,-1.000000,1.000000,0.000000,1
54,1.000000,-1.000000,0.000000,1
56,-1.000000,-1.000000,0.000000,1
57,0.000000,-1.000000,0.000000,1
58,-1.000000,-1.000000,0.000000,1
