Game Config,Strategy,Rules,Decision,Action A,Action B,Player Value,Dealer Upcard,Deviation TC,Total Hands,Notes
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,5.5,525357738,
2deck_65pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,1.5,473442642,
2deck_65pen,RPCStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,4.5,1990354446,Consolidated across all player hands
2deck_65pen,RPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.5,41922187,
2deck_65pen,RPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,8.0,41891193,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,4.5,564578991,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,4.0,144242728,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,525357738,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,1.5,100947407,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,0.5,130119957,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.5,473442642,
2deck_65pen,RPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-4.0,91271621,
2deck_65pen,RPCStrategy,S17,Hit_vs_Double,Double,Hit,9,2,1.0,77162008,
2deck_65pen,RPCStrategy,S17,Hit_vs_Double,Double,Hit,9,7,6.0,74781439,
2deck_65pen,RPCStrategy,S17,Hit_vs_Double,Double,Hit,10,10,5.0,313155487,
2deck_65pen,RPCStrategy,S17,Hit_vs_Double,Double,Hit,10,11,4.5,58339981,
2deck_65pen,RPCStrategy,S17,Hit_vs_Double,Double,Hit,11,11,-0.5,67595843,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,6.0,183659659,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,3.5,193828762,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,185600222,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-3.0,171152315,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,5.5,527399516,
2deck_65pen,RPCStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.5,475285851,
2deck_65pen,RPCStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,4.5,1996848083,Consolidated across all player hands
2deck_65pen,RPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.5,42080818,
2deck_65pen,RPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,8.5,42052139,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,4.5,566795941,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,4.0,144804618,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,527399516,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.5,101282074,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,1.0,130593401,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.5,475285857,
2deck_65pen,RPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,91571742,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,9,2,3.5,77267151,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,9,7,19.5,74888698,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,10,10,21.0,313395462,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,10,11,21.0,58430024,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,11,11,10.5,67718460,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,21.0,183850394,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,19.0,193998317,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,0.5,185757927,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,0.0,171328942,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,21.0,527515882,
2deck_65pen,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,12.5,475475322,
2deck_65pen,WongHalvesStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,21.0,1998785100,Consolidated across all player hands
2deck_65pen,WongHalvesStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,23.0,42102757,
2deck_65pen,WongHalvesStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,23.0,42055544,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,19.5,566981511,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,19.0,144867322,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,11.0,527515882,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,12.5,101387493,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,12.5,130700966,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-1.0,475475322,
2deck_65pen,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-0.5,91686925,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,9,2,4.0,77550304,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,9,7,19.5,75176986,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,10,10,21.0,314614607,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,10,11,21.0,58619147,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,11,11,11.0,67918865,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,21.0,184527881,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,19.0,194779073,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,0.5,186467209,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,0.0,171976459,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,21.0,529641259,
2deck_65pen,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,12.5,477236207,
2deck_65pen,WongHalvesStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,21.0,2005334243,Consolidated across all player hands
2deck_65pen,WongHalvesStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,24.5,42257170,
2deck_65pen,WongHalvesStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,22.5,42208179,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,19.5,569227789,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,19.0,145434513,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,11.0,529641259,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,12.5,101732991,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,12.5,131212649,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-1.0,477236207,
2deck_65pen,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-0.5,91968993,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.0,76826966,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Double,Double,Hit,9,7,5.5,74484210,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Double,Double,Hit,10,10,4.5,311759096,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Double,Double,Hit,10,11,4.5,58113987,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Double,Double,Hit,11,11,0.0,67336877,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.0,182878668,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.5,192985087,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,184776732,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-3.0,170401414,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,4.5,524977021,
2deck_65pen,ZenCountStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,1.0,473114020,
2deck_65pen,ZenCountStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,4.0,1988537185,Consolidated across all player hands
2deck_65pen,ZenCountStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,8.0,41891750,
2deck_65pen,ZenCountStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,41865887,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,4.0,564208419,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,144119833,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,524977021,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,1.5,100860054,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,0.5,130032976,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-4.5,473114020,
2deck_65pen,ZenCountStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.0,91199283,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Double,Double,Hit,9,2,1.0,77134544,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Double,Double,Hit,9,7,5.5,74762711,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Double,Double,Hit,10,10,4.5,312954696,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Double,Double,Hit,10,11,4.5,58303024,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Double,Double,Hit,11,11,0.0,67542320,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,5.0,183567098,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,2.5,193730052,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,185506741,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-3.0,171060434,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,4.5,527021079,
2deck_65pen,ZenCountStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.0,474930050,
2deck_65pen,ZenCountStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,4.0,1995137192,Consolidated across all player hands
2deck_65pen,ZenCountStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,7.5,42052994,
2deck_65pen,ZenCountStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,7.5,42015399,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,4.0,566417981,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,3.5,144672740,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,527021079,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.5,101202239,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,1.0,130505276,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-4.5,474930050,
2deck_65pen,ZenCountStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.0,91484742,
