Game Config,Strategy,Rules,Decision,Action A,Action B,Player Value,Dealer Upcard,Deviation TC,Total Hands,Notes
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,10,10,3.0,334745528,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,10,11,3.0,62652886,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Double,Double,Hit,11,11,0.5,71799903,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,3.0,205451914,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,1.5,209045496,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,196154400,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.5,191003416,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,3.5,566497311,
6deck_80pen,HiLoStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.0,516791597,
6deck_80pen,HiLoStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,3.0,2147992520,Consolidated across all player hands
6deck_80pen,HiLoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,4.5,48685229,
6deck_80pen,HiLoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,4.0,48670869,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,2.5,611564065,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,2.0,155640559,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,566497311,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.0,107078310,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,142137367,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-3.5,516791597,
6deck_80pen,HiLoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,97828357,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,9,2,48.5,84428755,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,9,7,127.0,82033011,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,10,10,127.0,335919636,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,10,11,127.0,62872996,
6deck_80pen,MentorStrategy,H17,Hit_vs_Double,Double,Hit,11,11,99.5,72048346,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,124.5,206173754,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,101.0,209818843,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,196893493,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-1.0,191709861,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,125.5,568282071,
6deck_80pen,MentorStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,79.0,518470394,
6deck_80pen,MentorStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,125.5,2155119302,Consolidated across all player hands
6deck_80pen,MentorStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,129.5,48841265,
6deck_80pen,MentorStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,129.5,48815154,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,124.5,613579253,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,101.0,156171648,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,0.0,568282071,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,101.0,107432268,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,142626017,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-2.0,518470394,
6deck_80pen,MentorStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-1.0,98106921,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,9,2,30.5,84758386,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,9,7,-1.0,82332874,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,10,10,125.5,337220340,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,10,11,127.0,63107738,
6deck_80pen,MentorStrategy,S17,Hit_vs_Double,Double,Hit,11,11,99.5,72307783,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,125.5,206974461,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,101.0,210622507,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,197668532,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,102.5,192475972,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,127.0,570581897,
6deck_80pen,MentorStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,64.5,520527048,
6deck_80pen,MentorStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,125.5,2163233087,Consolidated across all player hands
6deck_80pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,132.0,49032089,
6deck_80pen,MentorStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,131.0,49015205,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,124.5,616054606,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,101.0,156764094,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,0.0,570581897,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,-1.5,107861441,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,143196499,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,102.5,520527048,
6deck_80pen,MentorStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,102.5,98477706,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,2,N/A,83617535,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,9,7,N/A,81228300,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,10,N/A,332688664,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,10,11,N/A,62271734,
6deck_80pen,NoStrategy,H17,Hit_vs_Double,Double,Hit,11,11,N/A,71327807,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,N/A,204217660,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,N/A,207762557,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,N/A,194969999,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,N/A,189871977,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,N/A,562833830,
6deck_80pen,NoStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,N/A,513495765,
6deck_80pen,NoStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,2134076921,Consolidated across all player hands
6deck_80pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,48362080,
6deck_80pen,NoStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,48348426,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,607635388,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,154629934,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,562833830,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,106388648,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,141256036,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,513495765,
6deck_80pen,NoStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,97158607,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,2,N/A,83926737,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,9,7,N/A,81551291,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,10,N/A,333954800,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,10,11,N/A,62480052,
6deck_80pen,NoStrategy,S17,Hit_vs_Double,Double,Hit,11,11,N/A,71602784,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,N/A,204972985,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,N/A,208546025,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,N/A,195752852,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,N/A,190619423,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,N/A,565034350,
6deck_80pen,NoStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,N/A,515497552,
6deck_80pen,NoStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,N/A,2141949633,Consolidated across all player hands
6deck_80pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,N/A,48554816,
6deck_80pen,NoStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,N/A,48532870,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,N/A,610048528,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,N/A,155247731,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,N/A,565034350,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,N/A,106782371,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,N/A,141789081,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,515497552,
6deck_80pen,NoStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,97519067,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,2,39.0,84396533,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,9,7,94.0,81993335,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,10,96.5,335801250,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,10,11,96.5,62867379,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Double,Double,Hit,11,11,87.0,72038047,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,96.5,206135486,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,90.0,209753024,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,196842979,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-1.0,191713056,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,95.0,568178886,
6deck_80pen,OmegaIIStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,76.0,518303132,
6deck_80pen,OmegaIIStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,96.5,2154555199,Consolidated across all player hands
6deck_80pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,98.0,48822942,
6deck_80pen,OmegaIIStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,96.5,48821339,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,92.5,613447871,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,90.0,156104007,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,4.5,568178886,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,89.0,107418139,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,142587407,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,518303132,
6deck_80pen,OmegaIIStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,N/A,98085979,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,2,37.5,84733029,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,9,7,92.5,82318442,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,10,96.5,337160148,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,10,11,95.0,63088998,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Double,Double,Hit,11,11,79.0,72295509,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,96.5,206947237,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,90.0,210579818,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,197602759,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.0,192427292,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,95.0,570451862,
6deck_80pen,OmegaIIStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,76.0,520365557,
6deck_80pen,OmegaIIStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,96.5,2162694364,Consolidated across all player hands
6deck_80pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,96.5,49003416,
6deck_80pen,OmegaIIStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,97.5,49008009,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,90.0,615894371,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,90.0,156742487,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,5.0,570451862,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,87.0,107825982,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,143141538,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-2.0,520365557,
6deck_80pen,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-1.0,98451640,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,2,77.5,84323402,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,7,102.5,81920838,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,10,142.0,335472170,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,11,143.5,62798489,
6deck_80pen,R14Strategy,H17,Hit_vs_Double,Double,Hit,11,11,77.5,71947771,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,2,148.5,205909740,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,3,102.5,209533874,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,196623033,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-2.0,191501488,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,15,10,104.5,567448099,
6deck_80pen,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,16,10,-3.0,517756241,
6deck_80pen,R14Strategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,147.5,2152158142,Consolidated across all player hands
6deck_80pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,147.5,48765021,
6deck_80pen,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,144.5,48757546,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,102.5,612748617,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,102.5,155913135,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,9.0,567448099,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,77.5,107311684,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.0,142446823,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,N/A,517756241,
6deck_80pen,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-1.5,97979540,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,2,38.5,84613107,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,7,102.5,82238596,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,10,-3.5,336763091,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,11,142.0,63023413,
6deck_80pen,R14Strategy,S17,Hit_vs_Double,Double,Hit,11,11,77.5,72192717,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,2,144.5,206718544,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,3,102.5,210325748,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-0.5,197414686,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.0,192216739,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,15,10,104.5,569779370,
6deck_80pen,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,16,10,-4.0,519709654,
6deck_80pen,R14Strategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,144.5,2160136950,Consolidated across all player hands
6deck_80pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,147.5,48953689,
6deck_80pen,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,144.5,48943045,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,102.5,615153788,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,102.5,156559042,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,7.0,569779370,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,77.5,107677177,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,0.0,142991217,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-3.0,519709654,
6deck_80pen,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-1.5,98353936,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,2.5,83721596,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,11.0,81366509,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,9.0,333278751,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,10.0,62387388,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,2.5,71473165,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,10.0,204564555,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,5.0,208151594,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-2.5,195350353,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-6.5,190160166,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,11.0,563924750,
6deck_80pen,RAPCStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,514513024,
6deck_80pen,RAPCStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,11.0,2138548026,Consolidated across all player hands
6deck_80pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,15.0,48467191,
6deck_80pen,RAPCStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,14.0,48459585,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,608896276,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,154926779,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,563924754,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,4.5,106610549,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,141529454,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-10.5,514513024,
6deck_80pen,RAPCStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.5,97358402,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,2,2.5,84068228,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,9,7,10.0,81683170,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,10,9.5,334583646,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,10,11,9.5,62603631,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Double,Double,Hit,11,11,2.5,71726700,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,10.0,205361159,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,5.0,208942902,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-2.5,196051488,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-6.5,190930189,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,11.0,566127358,
6deck_80pen,RAPCStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,1.0,516447540,
6deck_80pen,RAPCStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,11.0,2146507487,Consolidated across all player hands
6deck_80pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,15.5,48655938,
6deck_80pen,RAPCStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,13.5,48641700,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,8.0,611203648,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,7.0,155544858,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,566127358,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,4.5,107001428,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,142077090,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-11.0,516447540,
6deck_80pen,RAPCStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-6.0,97732061,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,2,1.5,83824467,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,9,7,6.5,81448499,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,10,6.0,333656529,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,10,11,6.0,62440488,
6deck_80pen,RPCStrategy,H17,Hit_vs_Double,Double,Hit,11,11,1.5,71534749,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,5.5,204790817,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,2.5,208373932,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.5,195535223,
6deck_80pen,RPCStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-4.0,190394077,
