TrueCount,H17-2deck-30pen,H17-2deck-35pen,H17-2deck-40pen,H17-2deck-45pen,H17-2deck-50pen,H17-2deck-55pen,H17-2deck-60pen,H17-2deck-65pen,H17-2deck-70pen,H17-2deck-75pen,H17-2deck-80pen,H17-6deck-30pen,H17-6deck-35pen,H17-6deck-40pen,H17-6deck-45pen,H17-6deck-50pen,H17-6deck-55pen,H17-6deck-60pen,H17-6deck-65pen,H17-6deck-70pen,H17-6deck-75pen,H17-6deck-80pen,H17-8deck-30pen,H17-8deck-35pen,H17-8deck-40pen,H17-8deck-45pen,H17-8deck-50pen,H17-8deck-55pen,H17-8deck-60pen,H17-8deck-65pen,H17-8deck-70pen,H17-8deck-75pen,H17-8deck-80pen,S17-2deck-30pen,S17-2deck-35pen,S17-2deck-40pen,S17-2deck-45pen,S17-2deck-50pen,S17-2deck-55pen,S17-2deck-60pen,S17-2deck-65pen,S17-2deck-70pen,S17-2deck-75pen,S17-2deck-80pen,S17-6deck-30pen,S17-6deck-35pen,S17-6deck-40pen,S17-6deck-45pen,S17-6deck-50pen,S17-6deck-55pen,S17-6deck-60pen,S17-6deck-65pen,S17-6deck-70pen,S17-6deck-75pen,S17-6deck-80pen,S17-8deck-30pen,S17-8deck-35pen,S17-8deck-40pen,S17-8deck-45pen,S17-8deck-50pen,S17-8deck-55pen,S17-8deck-60pen,S17-8deck-65pen,S17-8deck-70pen,S17-8deck-75pen,S17-8deck-80pen
55.5,0,0,0,0,0,0,0,0,0,2272,2114982,0,0,0,0,0,0,0,0,0,0,223856,0,0,0,0,0,0,0,0,0,0,159060,0,0,0,0,0,0,0,0,0,2270,2123741,0,0,0,0,0,0,0,0,0,3,671453,0,0,0,0,0,0,0,0,0,0,481257
56.0,0,0,0,0,0,0,0,0,1,5737,70053,0,0,0,0,0,0,0,0,0,0,126195,0,0,0,0,0,0,0,0,0,0,77459,0,0,0,0,0,0,0,0,2,5711,70814,0,0,0,0,0,0,0,0,0,0,380535,0,0,0,0,0,0,0,0,0,0,233087
56.5,0,0,0,0,0,0,0,0,0,1243,843451,0,0,0,0,0,0,0,0,0,0,108565,0,0,0,0,0,0,0,0,0,0,75177,0,0,0,0,0,0,0,0,0,1201,847896,0,0,0,0,0,0,0,0,0,0,325469,0,0,0,0,0,0,0,0,0,0,225349
57.0,0,0,0,0,0,0,0,0,1,3432,877527,0,0,0,0,0,0,0,0,0,0,85995,0,0,0,0,0,0,0,0,0,0,43946,0,0,0,0,0,0,0,0,1,3403,879211,0,0,0,0,0,0,0,0,0,0,257499,0,0,0,0,0,0,0,0,0,0,132718
57.5,0,0,0,0,0,0,0,0,0,584,256348,0,0,0,0,0,0,0,0,0,0,71580,0,0,0,0,0,0,0,0,0,0,35628,0,0,0,0,0,0,0,0,0,612,257927,0,0,0,0,0,0,0,0,0,0,218105,0,0,0,0,0,0,0,0,0,0,107711
58.0,0,0,0,0,0,0,0,0,0,1887,1066993,0,0,0,0,0,0,0,0,0,0,61737,0,0,0,0,0,0,0,0,0,0,24065,0,0,0,0,0,0,0,0,0,1971,1073871,0,0,0,0,0,0,0,0,0,0,185440,0,0,0,0,0,0,0,0,0,0,72661
58.5,0,0,0,0,0,0,0,0,0,1310,53549,0,0,0,0,0,0,0,0,0,0,31117,0,0,0,0,0,0,0,0,0,0,13218,0,0,0,0,0,0,0,0,0,1331,53458,0,0,0,0,0,0,0,0,0,0,93423,0,0,0,0,0,0,0,0,0,0,40249
59.0,0,0,0,0,0,0,0,0,0,34,402989,0,0,0,0,0,0,0,0,0,0,24456,0,0,0,0,0,0,0,0,0,0,9725,0,0,0,0,0,0,0,0,0,29,404906,0,0,0,0,0,0,0,0,0,0,73799,0,0,0,0,0,0,0,0,0,0,29065
59.5,0,0,0,0,0,0,0,0,0,666,573732,0,0,0,0,0,0,0,0,0,0,19697,0,0,0,0,0,0,0,0,0,0,7260,0,0,0,0,0,0,0,0,0,689,577660,0,0,0,0,0,0,0,0,0,0,59418,0,0,0,0,0,0,0,0,0,0,21842
60.0,0,0,0,0,0,0,0,0,0,16,88325,0,0,0,0,0,0,0,0,0,0,11513,0,0,0,0,0,0,0,0,0,0,2841,0,0,0,0,0,0,0,0,0,12,88530,0,0,0,0,0,0,0,0,0,0,34957,0,0,0,0,0,0,0,0,0,0,8353
60.5,0,0,0,0,0,0,0,0,0,378,631907,0,0,0,0,0,0,0,0,0,0,12489,0,0,0,0,0,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,0,372,633823,0,0,0,0,0,0,0,0,0,0,37347,0,0,0,0,0,0,0,0,0,0,8878
61.0,0,0,0,0,0,0,0,0,0,6,58593,0,0,0,0,0,0,0,0,0,0,5639,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,3,58741,0,0,0,0,0,0,0,0,0,0,16846,0,0,0,0,0,0,0,0,0,0,3942
61.5,0,0,0,0,0,0,0,0,0,187,143271,0,0,0,0,0,0,0,0,0,0,4606,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,176,144377,0,0,0,0,0,0,0,0,0,0,13591,0,0,0,0,0,0,0,0,0,0,3096
62.0,0,0,0,0,0,0,0,0,0,16,352575,0,0,0,0,0,0,0,0,0,0,2421,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,21,354624,0,0,0,0,0,0,0,0,0,0,7582,0,0,0,0,0,0,0,0,0,0,1713
62.5,0,0,0,0,0,0,0,0,0,60,98040,0,0,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,95,98223,0,0,0,0,0,0,0,0,0,0,7617,0,0,0,0,0,0,0,0,0,0,779
63.0,0,0,0,0,0,0,0,0,0,12,227162,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,6,228804,0,0,0,0,0,0,0,0,0,0,3241,0,0,0,0,0,0,0,0,0,0,570
63.5,0,0,0,0,0,0,0,0,0,29,24948,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,32,24924,0,0,0,0,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,0,0,262
64.0,0,0,0,0,0,0,0,0,0,2,68034,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,4,68678,0,0,0,0,0,0,0,0,0,0,1630,0,0,0,0,0,0,0,0,0,0,202
64.5,0,0,0,0,0,0,0,0,0,12,169521,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,13,169665,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,82
65.0,0,0,0,0,0,0,0,0,0,1,43733,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,44472,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,44
65.5,0,0,0,0,0,0,0,0,0,4,114381,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,115673,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,21
66.0,0,0,0,0,0,0,0,0,0,0,27488,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27593,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,13
66.5,0,0,0,0,0,0,0,0,0,2,5098,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5092,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,4
67.0,0,0,0,0,0,0,0,0,0,0,71357,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71714,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,3
67.5,0,0,0,0,0,0,0,0,0,2,15972,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16118,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,3
68.0,0,0,0,0,0,0,0,0,0,0,48348,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48457,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
68.5,0,0,0,0,0,0,0,0,0,0,9768,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
69.0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
69.5,0,0,0,0,0,0,0,0,0,0,33974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34293,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
70.0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
70.5,0,0,0,0,0,0,0,0,0,0,17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.0,0,0,0,0,0,0,0,0,0,0,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.5,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.0,0,0,0,0,0,0,0,0,0,0,11789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.5,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73.0,0,0,0,0,0,0,0,0,0,0,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.5,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.5,0,0,0,0,0,0,0,0,0,0,3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.5,0,0,0,0,0,0,0,0,0,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.5,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.5,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,960269675,1100562244,1240791371,1380993454,1521176105,1689361618,1829917385,1970853759,2112269740,2253995566,2424127411,904404307,1054568364,1195363371,1345550385,1486318765,1636498892,1786666750,1927446344,2077876773,2219207503,2370083060,1195571894,1392713832,1589856675,1786979462,1974755950,2171868373,2369002737,2566164637,2763637647,2952095360,3150122924,963757574,1104503996,1245265925,1385989215,1526712920,1695582751,1836679115,1978176978,2120161031,2262442654,2433257437,2723497736,3175785328,3599774924,4052092956,4476103718,4928361705,5380645676,5804734962,6257747461,6683379319,7137772180,3600464211,4194212424,4787914889,5381638554,5947103115,6540838978,7134555316,7728309462,8322990712,8890663476,9487116739
